unit_id	context	ru_source	target
343455	hub1_fisherman_1_1	Давайте-ка потише. Вы мне всю рыбу распугаете.	Let's keep it down. You're gonna scare all my fish away.
343456	hub1_fisherman_1_2	Мужик, мы ни слова не сказали.	Man, we ain't said a word.
343457	hub1_fisherman_1_3	ТШШШШ! Садитесь и учитесь как надо ловить.	SHHHH! Sit down and learn how to fish.
343458	hub1_fisherman_1_4	Вы тут каждый день рыбачите?	Do you fish here every day?
343459	hub1_fisherman_1_5	Когда рыбачу. Когда сплю. Когда похмелье пережидаю.	When I fish. When I sleep. When I'm waitin' out a hangover.
343460	hub1_fisherman_1_6	Море любит постоянство.	The sea loves consistency.
343461	hub1_fisherman_1_7	Понял. Алкаш с жизненной мудростью.	Got it. A drunk with life wisdom.
343462	hub1_fisherman_1_8	Я и пьяница и лучший рыбак во всей империи!	I'm a drunk and the best fisherman in the whole damn Empire!
343463	hub1_fisherman_1_9	И тебя могу научить!	And I can teach you too!
343464	hub1_fisherman_1_10	Пить?	To drink?
343465	hub1_fisherman_1_11	Ловить рыбу! Приходите в любое время.	To fish! Come any time.
343466	hub1_fisherman_1_12	Спасибо за приглашение!	Thanks for the invitation!
343467	hub1_asuna_1_1	Ого, Дзинко и Наг?	Oh, a Jinko and a Naga?
343468	hub1_asuna_1_2	Давно не встречала своих, да еще таких симпатичных…	Haven't seen my own kind in a long time, and such handsome ones at that…
343469	hub1_asuna_1_3	Кхмх! У вас столько редких трав… Потрясающе.	Ahem! You have so many rare herbs… Amazing.
343470	hub1_asuna_1_4	А еще настоек,мазей, ядов… Смотря что именно вам нужно.	And tinctures, ointments, poisons… Depends on what you need.
343471	hub1_asuna_1_5	Хотя тебе я бы просто посоветовала побольше отдыхать.	Though I'd just advise you to get more rest.
343472	hub1_asuna_1_6	У тебя сердце слишком быстро бьётся.	Your heart's beatin' too fast.
343473	hub1_asuna_1_7	Ч-что?..	W-what?..
343474	hub1_asuna_1_8	Меня сейчас стошнит.	I'm gonna puke.
343475	hub1_asuna_1_9	А ты чего такой колючий?	Why're you so prickly?
343476	hub1_asuna_1_10	Боишься, что я уведу твоего друга?	You scared I'm gonna steal your friend?
343477	hub1_asuna_1_11	Чего?! За языком следи.	What?! Watch your mouth.
343478	hub1_asuna_1_12	Милый ребёнок.	Sweet child.
343479	hub1_asuna_1_13	Ладно, если понадобятся редкие травы или зелья — вы знаете, где меня искать.	Alright, if you need rare herbs or potions—you know where to find me.
343480	hub1_bathman_1_1	ЭЙ ВЫ! Шерстяной! Чешуйчатый! Да-да, я вам!	HEY YOU! Furry! Scaly! Yeah, you two!
343481	hub1_bathman_1_2	… Чего ему надо?	… What's he want?
343482	hub1_bathman_1_3	По лицам вижу — мышцы забиты!	I can see it in your faces—muscles are tight
343483	hub1_bathman_1_4	Спины деревянные! Душа уставшая!	Stiff backs! Weary souls!
343484	hub1_bathman_1_5	Вам срочно нужна баня!	You desperately need a bathhouse!
343485	hub1_bathman_1_6	Вообще-то… звучит не так уж плохо.	Actually… that doesn't sound too bad.
343486	hub1_bathman_1_7	Даже не начинай.	Don't even start.
343487	hub1_bathman_1_8	Пять минут в пару — как заново родишься!	Five minutes in the steam—you'll be born again!
343488	hub1_bathman_1_9	Чтобы снова проживать всю эту херь? Ну уж нет!	To go through all that shit again? No way!
343489	hub1_bathman_1_10	Это потому что ты ещё нормально не пропотел!	That's 'cause you ain't sweated it out proper yet!
343490	hub1_bathman_1_11	Заходите, бойцы! Сегодня и каждый день банный марафон!	Come on in, fighters! Today and every day, it's a bathhouse marathon!
343491	hub1_fisherman_quest_5_1	Ты можешь поймать еще одного угря?	Can you catch another eel?
343492	hub1_fisherman_quest_5_2	Сам ловить? Ха… нет уж.	Catch it myself? Ha… no thanks.
343493	hub1_fisherman_quest_5_3	Мои руки… для кружки, не для удочки.	My hands… are for a mug, not a fishing rod.
343494	hub1_fisherman_quest_5_4	Но вас научу…	But I'll teach you…
343495	hub1_fisherman_quest_5_5	Так ты пьяный вусмерть.	You're drunk off your ass.
343496	hub1_fisherman_quest_5_6	Чему ты вообще можешь научить?	What can you even teach?
343497	hub1_fisherman_quest_5_7	Рыбу не я ловлю.	I don't catch fish.
343498	hub1_fisherman_quest_5_8	Рыба сама приходит… если правильно позвать.	The fish come to me… if you call 'em right.
343499	hub1_fisherman_quest_5_9	Сушёная лягушка — приманка.	Dried frog is bait.
343500	hub1_fisherman_quest_5_10	Бросаешь туда, под корягу.	You throw it there, under the snag.
343501	hub1_fisherman_quest_5_11	Дёргаешь… три раза. Три. Не два… не пять. Три.	You tug… three times. Three. Not two… not five. Three.
343502	hub1_fisherman_quest_5_12	Может, ещё хором посчитаем? Раз, два, три?	Maybe we should count together? One, two, three?
343503	hub1_fisherman_quest_5_13	Посчитайте. Угрю всё равно…	Count. The eel don't care…
343504	hub1_fisherman_quest_5_14	а вам веселее будет.	but you'll have more fun.
343505	hub1_fisherman_quest_5_15	Спасибо. Мы попробуем.	Thank you. We will try.
343506	hub1_fisherman_quest_5_16	Ну… вот. У вас пошло…	Well… there. You got it…
343507	hub1_fisherman_quest_5_17	Зови, если цунами… а мне надо проспаться…	Call me if there's a tsunami… I gotta sleep this off…
343508	hub1_fisherman_quest_5_18	Вот охеревший.	What a dick.
343509	hub1_fisherman_quest_5_19	Зато мы хорошо проведём время.	But we'll have a good time.
343510	hub1_fisherman_quest_5_20	Ну… посмотрим.	Well… we'll see.
343511	hub1_fisherman_quest_6_1	Когда я этого угря выловлю…	When I catch that eel…
343512	hub1_fisherman_quest_6_2	я из него всю дурь выбью.	I'm gonna beat the shit outta him.
343513	hub1_fisherman_quest_6_3	Какого черта так долго.	What the hell's takin' so long.
343514	hub1_fisherman_quest_6_4	В тебе так много экспрессии!	You have so much expression!
343515	hub1_fisherman_quest_6_5	Я никогда не встречал никого подобного.	I've never met anyone like you.
343516	hub1_fisherman_quest_6_6	Так, я не понял.	Hold on, I don't get it.
343517	hub1_fisherman_quest_6_7	Ты меня типа унизил или мне показалось?	Were you tryin' to insult me or somethin'?
343518	hub1_fisherman_quest_6_8	Нет, нет, нет! У тебя очень необычная речь.	No, no, no! Your speech is very unusual.
343519	hub1_fisherman_quest_6_9	Ты рубишь с плеча…	You speak bluntly…
343520	hub1_fisherman_quest_6_10	но всегда своими словами попадаешь прямо в суть.	but your words always hit the mark.
343521	hub1_fisherman_quest_6_11	В твоей деревне все так общаются?	Does everyone in your village talk like that?
343522	hub1_fisherman_quest_6_12	Такие же эмоциональные?	Are they all so emotional?
343523	hub1_fisherman_quest_6_13	А, ты про это.	Oh, you mean that.
343524	hub1_fisherman_quest_6_14	Этот базар мне достался от мразей, у которых я провел всю свою жизнь.	I picked up this way of talkin' from the scum I spent my whole life with
343525	hub1_fisherman_quest_6_15	А как было в моей родной деревне… я уже плохо помню.	And what it was like in my home village… I barely remember anymore.
343526	hub1_fisherman_quest_6_16	Совсем ничего?	Absolutely nothing?
343527	hub1_fisherman_quest_6_17	Я помню сестру, как она мне лепила онигири…	I remember my sister, how she used to make me onigiri…
343528	hub1_fisherman_quest_6_18	как она заставляла убираться в нашей хижине	how she made me clean our hut
343529	hub1_fisherman_quest_6_19	постоянно играла со мной и шутила.	always played with me and joked around.
343530	hub1_fisherman_quest_6_20	Смешила меня. Мне казалось, что все будет хорошо.	Made me laugh. I thought everything would be fine.
343531	hub1_fisherman_quest_6_21	Ну… рядом с ней - всегда так было.	Well… with her around, it always was.
343532	hub1_fisherman_quest_6_22	Мне так жаль это слышать.	I'm so sorry to hear that.
343533	hub1_fisherman_quest_6_23	Тебе наверное пришлось тяжело.	You must've had a hard time.
343534	hub1_fisherman_quest_6_24	Но хорошо, что у тебя есть эти воспоминания о сестре.	But it's good that you have these memories of your sister.
343535	hub1_fisherman_quest_6_25	Они как светлячки в ночи - выведут тебя на верный путь.	They're like fireflies in the night—they'll lead you on the right path
343536	hub1_fisherman_quest_6_26	…	…
343537	hub1_fisherman_quest_6_27	Слышь?	Hey,
343538	hub1_fisherman_quest_6_28	Этим задротским словечкам тебя твои родители чудилы научили?	Did your freak parents teach you all them nerdy words?
343539	hub1_fisherman_quest_6_29	Ну… да.	Well… yes.
343540	hub1_fisherman_quest_6_30	Наги редко выбирают стезю воина…	Nagas rarely choose the path of a warrior…
343541	hub1_fisherman_quest_6_31	большинство из нас становятся врачевателями, счетоводами, поэтами,	most of us become healers, accountants, poets,
343542	hub1_fisherman_quest_6_32	некоторые становятся историками.	some become historians.
343543	hub1_fisherman_quest_6_33	Я даже встречал парочку адвокатов.	I've even met a couple of lawyers.
343544	hub1_fisherman_quest_6_34	Поэтому мои родители с детства обучали меня грамоте.	That's why my parents taught me literacy from childhood.
343545	hub1_fisherman_quest_6_35	ОК, лучше бы я не спрашивал.	OK, I wish I hadn't asked.
343546	hub1_fisherman_quest_6_36	Все про тебя понятно, чудила.	I get you, weirdo.
343547	hub1_fisherman_quest_6_37	Что бы сказали твои родители, увидев тебя с таким как я?	What would your parents say, seein' you with someone like me
343548	hub1_fisherman_quest_6_38	Ловящим сранного угря посреди самого вонючего уголка Столицы? А?	Catchin' a shitty eel in the stinkiest corner of the capital? Huh?
343549	hub1_fisherman_quest_6_39	Ничего.	Nothing.
343550	hub1_fisherman_quest_6_40	Почему?	Why?
343551	hub1_fisherman_quest_6_41	Когда в нашу деревню пришли рабовладельцы…	When the slavers came to our village…
343552	hub1_fisherman_quest_6_42	мама и папа не захотели отдавать меня.	Mom and Dad didn't want to give me up
343553	hub1_fisherman_quest_6_43	Их больше нет.	They are no longer with us.
343554	hub1_fisherman_quest_6_44	Оу. Я немного перегнул. Извини.	Oh. I went a little too far. Sorry.
343555	hub1_fisherman_quest_6_45	Я так рад, что мы узнали друг друга лучше!	I am so glad we got to know each other better!
343556	hub1_fisherman_quest_6_46	Мда, чувствую что ты от меня не отвалишь.	Well, I guess you ain't gonna leave me alone.
343557	hub1_fisherman_quest_6_47	ЕПТ, УГОРЬ! НАКАНЕЦТА!	FUCK, AN EEL! FINALLY!
343558	hub1_fisherman_quest_6_48	Ура! Мы сделали это!	Hooray! We did it!
343559	hub1_fisherman_quest_7_1	О! Нефритовый угорь!	Oh! A jade eel!
343560	hub1_fisherman_quest_7_2	Спасибо вам, ребята.	Thank you, guys.
343561	hub1_fisherman_quest_7_3	Надеюсь, моя просьба не доставила слишком много хлопот?	I hope my request didn't cause too much trouble?
343562	hub1_fisherman_quest_7_4	Что вы! Совсем нет. Мы были рады помочь.	Not at all! We were glad to help.
343563	hub1_fisherman_quest_7_5	Ты нас отправил к рыбаку. А его нет, он бухой!	You sent us to the fisherman. And he ain't there, he's drunk!
343564	hub1_fisherman_quest_7_6	И мы пошли в баню.	So we went to the bathhouse.
343565	hub1_fisherman_quest_7_7	Банщик отправил к травнице, потом обратно в баню,	The bathhouse attendant sent us to the herbalist, then back to the bathhouse,
343566	hub1_fisherman_quest_7_8	потом поперлись к гейшам, потом к барахольщику!	then we went to the geishas, then to the junk dealer!
343567	hub1_fisherman_quest_7_9	И в итоге сами выловили эту сраную рыбу!	And in the end, we caught that damn fish ourselves!
343568	hub1_fisherman_quest_7_10	Так что да. Было пиздец как несложно.	So yeah. It was fuckin' easy.
343569	hub1_fisherman_quest_7_11	Леон…	Leon…
343570	hub1_fisherman_quest_7_12	Эм… Ну…	Um… Well…
343571	hub1_fisherman_quest_7_13	В таком случае следующий рамен за мой счёт.	In that case, the next ramen's on me.
