unit_id	context	ru_source	target
371068	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	彼は雑貨屋じゃ。何かしらの雑貨じゃよ。
371069	hub1_teahouse_2_41	Ладно, я загляну к нему.	わかった、寄ってみるぜ。
371070	hub1_scrappy_2_1	А, мои племяннички вернулись!	ああ、我が甥たちが戻ってきたのじゃ！
371071	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	知識を求めてか、それとも困窮に導かれてか？
371072	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	屋根伝いに進むための何かが必要なんです。
371073	hub1_scrappy_2_4	По крышам, говорите…	屋根伝い、とおっしゃる…
371074	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	あっ！これはアキト帝時代の竹橋を思い出させるわい！
371075	hub1_scrappy_2_6	Знаете ли вы, что его войска…	ご存じか、その軍勢は…
371076	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	お前の店にマジで役立つもんがあるのか？
371077	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	例えば、宮廷婦人の扇子じゃ。
371078	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	彼女が恋人のもとへ逃げる時、この音が足音を隠したのじゃ…
371079	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	竹の楊枝とかねえのか？それも役立つぜ、へへ。
371080	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	ハズオ、もっと実用的なものはありませんか？
371081	hub1_scrappy_2_12	А это — маска актёра.	これは役者の面じゃ。
371082	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	ある泥棒がこれを使って広場にじっと立ち、像のふりをしていたのじゃ…
371083	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	もういい、やめろ！くそったれのコレクションなんて要らねえ！
371084	hub1_scrappy_2_15	О! Инструмент кровельщиков. С его помощью поднимали черепицу!	おお！屋根職人の道具じゃ。これで瓦を持ち上げたのじゃ！
371085	hub1_scrappy_2_16	Для тебя то, что нужно.	お前にぴったりのものじゃ。
371086	hub1_scrappy_2_17	Наконец-то. Хоть раз твой мусор оказался в тему.	やっとかよ。お前のガラクタがまさに役立つときも来たわけだな。
371087	hub1_scrappy_2_18	Спасибо, Хадзуо.	ありがとう、ハズオ。
371088	hub1_scrappy_2_19	История всегда знает, когда подоспеть.	歴史はいつも時宜を得て現れるものじゃ。
371089	hub1_fisherman_1_1	Давайте-ка потише. Вы мне всю рыбу распугаете.	ちょっと静かにしてくれ。魚が全部逃げちまうだろ。
371090	hub1_fisherman_1_2	Мужик, мы ни слова не сказали.	おい、俺たち何も言ってないぜ。
371091	hub1_fisherman_1_3	ТШШШШ! Садитесь и учитесь как надо ловить.	シーッ！ 座って正しい釣り方を学べ。
371092	hub1_fisherman_1_4	Вы тут каждый день рыбачите?	あなたは毎日ここで釣りをするんですか？
371093	hub1_fisherman_1_5	Когда рыбачу. Когда сплю. Когда похмелье пережидаю.	釣ってる時も、寝てる時も、二日酔いの時もな。
371094	hub1_fisherman_1_6	Море любит постоянство.	海は一貫性を好むんだ。
371095	hub1_fisherman_1_7	Понял. Алкаш с жизненной мудростью.	わかった。人生の知恵を持った酔っ払いか。
371096	hub1_fisherman_1_8	Я и пьяница и лучший рыбак во всей империи!	俺は酔っ払いで、かつ帝国一の漁師だ！
371097	hub1_fisherman_1_9	И тебя могу научить!	お前にも教えてやれるぜ！
371098	hub1_fisherman_1_10	Пить?	飲むことか？
371099	hub1_fisherman_1_11	Ловить рыбу! Приходите в любое время.	魚を釣ることだ！ いつでも来いよ。
371100	hub1_fisherman_1_12	Спасибо за приглашение!	お招きありがとうございます！
371101	hub1_asuna_1_1	Ого, Дзинко и Наг?	おや、忍狐とナーガ？
371102	hub1_asuna_1_2	Давно не встречала своих, да еще таких симпатичных…	久しぶりに同族に会えたわ、それもこんなに可愛い子たち…
371103	hub1_asuna_1_3	Кхмх! У вас столько редких трав… Потрясающе.	くふっ！珍しい薬草がたくさん…素晴らしいですね。
371104	hub1_asuna_1_4	А еще настоек,мазей, ядов… Смотря что именно вам нужно.	エキスや軟膏、毒も…何がお求めかによりますけど。
371105	hub1_asuna_1_5	Хотя тебе я бы просто посоветовала побольше отдыхать.	でもあなたには、もっと休むことをお勧めするわ。
371106	hub1_asuna_1_6	У тебя сердце слишком быстро бьётся.	心臓の鼓動が速すぎるの。
371107	hub1_asuna_1_7	Ч-что?..	え、えっ？..
371108	hub1_asuna_1_8	Меня сейчас стошнит.	俺、今にも吐きそうだぜ。
371109	hub1_asuna_1_9	А ты чего такой колючий?	あんた、どうしてそんなにトゲトゲしてるの？
371110	hub1_asuna_1_10	Боишься, что я уведу твоего друга?	私がお前の友達を奪うのが怖いのか？
371111	hub1_asuna_1_11	Чего?! За языком следи.	なんだと？！口の利き方に気をつけろ。
371112	hub1_asuna_1_12	Милый ребёнок.	可愛い子ね。
371113	hub1_asuna_1_13	Ладно, если понадобятся редкие травы или зелья — вы знаете, где меня искать.	まあいい、珍しい薬草やポーションが必要なら――どこにいるかはわかってるでしょ。
371114	hub1_bathman_1_1	ЭЙ ВЫ! Шерстяной! Чешуйчатый! Да-да, я вам!	おいお前ら！毛むくじゃら！鱗野郎！そうそう、お前たちだ！
371115	hub1_bathman_1_2	… Чего ему надо?	…あの男、何がしたいんだ？
371116	hub1_bathman_1_3	По лицам вижу — мышцы забиты!	顔を見ればわかる――筋肉が凝り固まってる！
371117	hub1_bathman_1_4	Спины деревянные! Душа уставшая!	背中がカチコチ！魂が疲れ切ってる！
371118	hub1_bathman_1_5	Вам срочно нужна баня!	緊急で銭湯が必要だ！
371119	hub1_bathman_1_6	Вообще-то… звучит не так уж плохо.	実際…悪くない響きだね。
371120	hub1_bathman_1_7	Даже не начинай.	言うなよ。
371121	hub1_bathman_1_8	Пять минут в пару — как заново родишься!	湯気に5分浸かれば生まれ変わる気分だぜ！
371122	hub1_bathman_1_9	Чтобы снова проживать всю эту херь? Ну уж нет!	またあのクソみたいな目に遭うのか？　まっぴらごめんだぜ！
371123	hub1_bathman_1_10	Это потому что ты ещё нормально не пропотел!	お前さん、まだしっかり汗をかいてないからだよ！
371124	hub1_bathman_1_11	Заходите, бойцы! Сегодня и каждый день банный марафон!	ようこそ、勇士たち！　今日も毎日も銭湯マラソン開催中！
371125	hub1_fisherman_quest_5_1	Ты можешь поймать еще одного угря?	もう一匹、ウナギを捕まえてくれませんか？
371126	hub1_fisherman_quest_5_2	Сам ловить? Ха… нет уж.	俺が釣る？　はあ…やめておくぜ。
371127	hub1_fisherman_quest_5_3	Мои руки… для кружки, не для удочки.	俺の手は…湯飲み用だ、釣り竿用じゃねえ。
371128	hub1_fisherman_quest_5_4	Но вас научу…	だが教えてやる…
371129	hub1_fisherman_quest_5_5	Так ты пьяный вусмерть.	てめえ、べろんべろんじゃねえか。
371130	hub1_fisherman_quest_5_6	Чему ты вообще можешь научить?	一体何を教えられるんだ？
371131	hub1_fisherman_quest_5_7	Рыбу не я ловлю.	魚を釣るのは俺じゃない。
371132	hub1_fisherman_quest_5_8	Рыба сама приходит… если правильно позвать.	魚は勝手に来る…正しく呼べばな。
371133	hub1_fisherman_quest_5_9	Сушёная лягушка — приманка.	干したカエルは餌だ。
371134	hub1_fisherman_quest_5_10	Бросаешь туда, под корягу.	あそこへ投げる、流木の下に。
371135	hub1_fisherman_quest_5_11	Дёргаешь… три раза. Три. Не два… не пять. Три.	引っ張る…三回だ。三。二じゃない…五でもない。三。
371136	hub1_fisherman_quest_5_12	Может, ещё хором посчитаем? Раз, два, три?	みんなで数えてみるか？いーち、にーい、さーん？
371137	hub1_fisherman_quest_5_13	Посчитайте. Угрю всё равно…	数えてくれ。ウナギはどうでも…
371138	hub1_fisherman_quest_5_14	а вам веселее будет.	お前らは楽しめるだろ。
371139	hub1_fisherman_quest_5_15	Спасибо. Мы попробуем.	ありがとう。やってみます。
371140	hub1_fisherman_quest_5_16	Ну… вот. У вас пошло…	うーん…ほら。うまくいった…
371141	hub1_fisherman_quest_5_17	Зови, если цунами… а мне надо проспаться…	津波が来たら呼んでくれ…俺は寝てなきゃ…
371142	hub1_fisherman_quest_5_18	Вот охеревший.	こいつ、ぶっ飛んでやがる。
371143	hub1_fisherman_quest_5_19	Зато мы хорошо проведём время.	でも、僕たちは楽しい時間を過ごせるよ。
371144	hub1_fisherman_quest_5_20	Ну… посмотрим.	まあ…見てみようぜ。
371145	hub1_fisherman_quest_6_1	Когда я этого угря выловлю…	このウナギを捕まえたら…
371146	hub1_fisherman_quest_6_2	я из него всю дурь выбью.	こいつのバカさを叩き出してやる。
371147	hub1_fisherman_quest_6_3	Какого черта так долго.	なんでこんなに時間かかるんだよ。
371148	hub1_fisherman_quest_6_4	В тебе так много экспрессии!	君はすごく表現力が豊かだね！
371149	hub1_fisherman_quest_6_5	Я никогда не встречал никого подобного.	こんな人、今まで会ったことないよ。
371150	hub1_fisherman_quest_6_6	Так, я не понял.	ちょっと、わかんねえぜ。
371151	hub1_fisherman_quest_6_7	Ты меня типа унизил или мне показалось?	てめえ、俺をバカにしてんのか？それとも気のせいか？
371152	hub1_fisherman_quest_6_8	Нет, нет, нет! У тебя очень необычная речь.	いやいやいや！君の話し方はとても独特だよ。
371153	hub1_fisherman_quest_6_9	Ты рубишь с плеча…	君はぶっきらぼうで…
371154	hub1_fisherman_quest_6_10	но всегда своими словами попадаешь прямо в суть.	でもいつも言葉の核心を突いてくる。
371155	hub1_fisherman_quest_6_11	В твоей деревне все так общаются?	君の村のみんなもそうやって話すの？
371156	hub1_fisherman_quest_6_12	Такие же эмоциональные?	みんな同じように感情的なの？
371157	hub1_fisherman_quest_6_13	А, ты про это.	ああ、それか。
371158	hub1_fisherman_quest_6_14	Этот базар мне достался от мразей, у которых я провел всю свою жизнь.	この口の利き方は、俺が一生を過ごしたクソ野郎どもから覚えたんだ。
371159	hub1_fisherman_quest_6_15	А как было в моей родной деревне… я уже плохо помню.	俺の故郷の村がどうだったか…もうよく覚えてないぜ。
371160	hub1_fisherman_quest_6_16	Совсем ничего?	まったく何も？
371161	hub1_fisherman_quest_6_17	Я помню сестру, как она мне лепила онигири…	姉がおにぎりを握ってくれたのを覚えてる…
371162	hub1_fisherman_quest_6_18	как она заставляла убираться в нашей хижине	小屋の掃除をしろってうるさく言ってたこと
371163	hub1_fisherman_quest_6_19	постоянно играла со мной и шутила.	いつも一緒に遊んで冗談を言ってた
371164	hub1_fisherman_quest_6_20	Смешила меня. Мне казалось, что все будет хорошо.	俺を笑わせてくれた。全部うまくいくって思えてた
371165	hub1_fisherman_quest_6_21	Ну… рядом с ней - всегда так было.	まあ…姉の側にいるときは、いつもそうだった
371166	hub1_fisherman_quest_6_22	Мне так жаль это слышать.	お気の毒に
371167	hub1_fisherman_quest_6_23	Тебе наверное пришлось тяжело.	きっと大変だったでしょう
371168	hub1_fisherman_quest_6_24	Но хорошо, что у тебя есть эти воспоминания о сестре.	でも、姉さんの思い出があるのは良いことです
371169	hub1_fisherman_quest_6_25	Они как светлячки в ночи - выведут тебя на верный путь.	夜の蛍のように、正しい道へ導いてくれますよ
371170	hub1_fisherman_quest_6_26	…	…
371171	hub1_fisherman_quest_6_27	Слышь?	おい？
371172	hub1_fisherman_quest_6_28	Этим задротским словечкам тебя твои родители чудилы научили?	そういうオタク言葉、親のクソ蜘蛛に教わったのか？
371173	hub1_fisherman_quest_6_29	Ну… да.	ええ…そうです。
371174	hub1_fisherman_quest_6_30	Наги редко выбирают стезю воина…	ナーガが戦士の道を選ぶことは稀で…
371175	hub1_fisherman_quest_6_31	большинство из нас становятся врачевателями, счетоводами, поэтами,	ほとんどの者は癒し手や会計士、詩人になります。
371176	hub1_fisherman_quest_6_32	некоторые становятся историками.	中には歴史家になる者もいます。
371177	hub1_fisherman_quest_6_33	Я даже встречал парочку адвокатов.	弁護士にだって二人ほど会ったことがあります。
371178	hub1_fisherman_quest_6_34	Поэтому мои родители с детства обучали меня грамоте.	ですから両親は幼い頃から私に読み書きを教えました。
371179	hub1_fisherman_quest_6_35	ОК, лучше бы я не спрашивал.	OK、聞かなきゃよかったぜ。
371180	hub1_fisherman_quest_6_36	Все про тебя понятно, чудила.	お前のこと、よくわかったぜ、変なやつ。
371181	hub1_fisherman_quest_6_37	Что бы сказали твои родители, увидев тебя с таким как я?	お前の親父さんや親母さんが、俺みたいな奴とお前が一緒にいるのを見たら何て言うか。
371182	hub1_fisherman_quest_6_38	Ловящим сранного угря посреди самого вонючего уголка Столицы? А?	首都で一番臭い場所の真ん中で、くそったれのウナギを釣ってるのを見たら？な？
371183	hub1_fisherman_quest_6_39	Ничего.	何も。
371184	hub1_fisherman_quest_6_40	Почему?	なぜだ？
371185	hub1_fisherman_quest_6_41	Когда в нашу деревню пришли рабовладельцы…	奴隷商人が僕たちの村に来た時…
371186	hub1_fisherman_quest_6_42	мама и папа не захотели отдавать меня.	母さんも父さんも、僕を引き渡そうとしなかった。
371187	hub1_fisherman_quest_6_43	Их больше нет.	彼らはもういない。
371188	hub1_fisherman_quest_6_44	Оу. Я немного перегнул. Извини.	おっと。言い過ぎた。悪かった。
371189	hub1_fisherman_quest_6_45	Я так рад, что мы узнали друг друга лучше!	お互いをより深く知ることができて、本当に嬉しいよ！
371190	hub1_fisherman_quest_6_46	Мда, чувствую что ты от меня не отвалишь.	ふん、てめえは俺から離れそうにないな。
371191	hub1_fisherman_quest_6_47	ЕПТ, УГОРЬ! НАКАНЕЦТА!	くそっ、ウナギ！　やっと捕まったぜ！
371192	hub1_fisherman_quest_6_48	Ура! Мы сделали это!	やった！　私たち、やりましたね！
371193	hub1_fisherman_quest_7_1	О! Нефритовый угорь!	おお！　翡翠のウナギ！
371194	hub1_fisherman_quest_7_2	Спасибо вам, ребята.	ありがとう、若い衆。
371195	hub1_fisherman_quest_7_3	Надеюсь, моя просьба не доставила слишком много хлопот?	わしの願いで、ずいぶん手間を取らせなかったか？
371196	hub1_fisherman_quest_7_4	Что вы! Совсем нет. Мы были рады помочь.	とんでもない！　全然です。お手伝いできて嬉しいです。
371197	hub1_fisherman_quest_7_5	Ты нас отправил к рыбаку. А его нет, он бухой!	お前さん、俺たちを漁師のところへ行かせたが、あいつはいない、酔っぱらってやがる！
371198	hub1_fisherman_quest_7_6	И мы пошли в баню.	それで銭湯に行ったんだ。
371199	hub1_fisherman_quest_7_7	Банщик отправил к травнице, потом обратно в баню,	番台が薬売りのところへ行けと言うから、また銭湯に戻って、
371200	hub1_fisherman_quest_7_8	потом поперлись к гейшам, потом к барахольщику!	それから芸者どものところに行って、それから古物商のところに行ったぜ！
371201	hub1_fisherman_quest_7_9	И в итоге сами выловили эту сраную рыбу!	結局あのクソ魚は自分たちで釣り上げちまった！
371202	hub1_fisherman_quest_7_10	Так что да. Было пиздец как несложно.	だからな。めちゃくちゃ簡単だったぜ。
371203	hub1_fisherman_quest_7_11	Леон…	レオン…
371204	hub1_fisherman_quest_7_12	Эм… Ну…	えっと…まあ…
371205	hub1_fisherman_quest_7_13	В таком случае следующий рамен за мой счёт.	それじゃ次のラーメンは俺のおごりだ。
