unit_id	context	ru_source	target
370259	hub1_teahouse_2_23	Стоит мне щелкнуть пальцами, и они узнают о том, что в Трущобах скрывается дзинко.	Ich muss nur mit den Fingern schnippen, und sie wissen, dass sich ein Jinko in den Elendsvierteln versteckt.
370260	hub1_teahouse_2_24	А че, твои гейши много где бывают?	Und, sind deine Geishas viel unterwegs?
370261	hub1_teahouse_2_25	Да, обслуживают клиентов по всему городу.	Ja, sie bedienen Kunden in der ganzen Stadt.
370262	hub1_teahouse_2_26	А в Архивах?	Auch in den Archiven?
370263	hub1_teahouse_2_27	Ближе к делу, молодой человек.	Kommen wir zur Sache, junger Mann.
370264	hub1_teahouse_2_28	Мне нужно как то скрытно попасть в Императорские архивы.	Ich muss irgendwie heimlich in die Kaiserlichen Archive gelangen.
370265	hub1_teahouse_2_29	Как я понимаю твои гейши знают как?	Ich nehme an, deine Geishas wissen, wie?
370266	hub1_teahouse_2_30	Какое совпадение. У меня предложение, которое будет выгодно нам обоим, молодой человек.	Was für ein Zufall. Ich habe ein Angebot, das für uns beide von Vorteil ist, junger Mann.
370267	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	Überbringe diese Nachricht unserem Mann in der Unterstadt, und er wird dir den Schlüssel zu den Tunneln unter der Stadt geben.
370268	hub1_teahouse_2_32	Там можно попасть в Архив.	Dort gelangt man zum Archiv.
370269	hub1_teahouse_2_33	Сделка?	Ein Geschäft?
370270	hub1_teahouse_2_34	Уговор.	Abgemacht.
370271	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	Leon, bist du verrückt? Wie willst du durch die Unterstadt kommen?
370272	hub1_teahouse_2_36	По крышам.	Über die Dächer.
370273	hub1_teahouse_2_37	Мне нравится твой настрой.	Ich mag deine Einstellung.
370274	hub1_teahouse_2_38	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь, что поможет тебе в этом пути.	Ich denke, beim Trödler Hazuo findest du etwas, das dir auf diesem Weg helfen wird.
370275	hub1_teahouse_2_39	Что именно?	Was genau?
370276	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	Er ist ein Trödler. Irgendein Trödel.
370277	hub1_teahouse_2_41	Ладно, я загляну к нему.	Na gut, ich schau mal bei ihm vorbei.
370278	hub1_scrappy_2_1	А, мои племяннички вернулись!	Ah, meine Neffen sind zurück!
370279	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	Auf der Suche nach Wissen, oder hat euch die Not hierhergetrieben?
370280	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	Wir brauchen etwas, um über die Dächer zu kommen.
370281	hub1_scrappy_2_4	По крышам, говорите…	Über die Dächer, sagt ihr …
370282	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	Ach! Das erinnert mich an die Bambusbrücken aus der Zeit von Kaiser Akito!
370283	hub1_scrappy_2_6	Знаете ли вы, что его войска…	Wisst ihr, seine Truppen …
370284	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	Bist du sicher, dass du überhaupt etwas Nützliches in deinem Laden hast?
370285	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	Hier, zum Beispiel, der Fächer einer Hofdame.
370286	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	Als sie zu ihrem Liebhaber floh, überdeckte dieses Geräusch ihre Schritte …
370287	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	Vielleicht hast du ja noch einen Bambus-Zahnstocher? Der wäre auch nützlich, ja.
370288	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	Hazuo, vielleicht etwas Praktischeres?
370289	hub1_scrappy_2_12	А это — маска актёра.	Und das ist die Maske eines Schauspielers.
370290	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	Ein Dieb benutzte sie, um unbeweglich auf dem Platz zu stehen und sich als Statue auszugeben …
370291	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	ALLES KLAR, GENUG! Ich brauche keine Sammlung von Scheiße!
370292	hub1_scrappy_2_15	О! Инструмент кровельщиков. С его помощью поднимали черепицу!	Oh! Ein Werkzeug für Dachdecker. Damit wurden die Ziegel angehoben!
370293	hub1_scrappy_2_16	Для тебя то, что нужно.	Genau das Richtige für dich.
370294	hub1_scrappy_2_17	Наконец-то. Хоть раз твой мусор оказался в тему.	Endlich. Wenigstens einmal war dein Müll nützlich.
370295	hub1_scrappy_2_18	Спасибо, Хадзуо.	Danke, Hazuo.
370296	hub1_scrappy_2_19	История всегда знает, когда подоспеть.	Die Geschichte weiß immer, wann sie kommen muss.
370297	hub1_fisherman_1_1	Давайте-ка потише. Вы мне всю рыбу распугаете.	Seid mal leiser. Ihr verscheucht mir noch alle Fische.
370298	hub1_fisherman_1_2	Мужик, мы ни слова не сказали.	Alter, wir haben kein Wort gesagt.
370299	hub1_fisherman_1_3	ТШШШШ! Садитесь и учитесь как надо ловить.	PSCHHHHT! Setz dich und lerne, wie man richtig angelt.
370300	hub1_fisherman_1_4	Вы тут каждый день рыбачите?	Angelt Ihr hier jeden Tag?
370301	hub1_fisherman_1_5	Когда рыбачу. Когда сплю. Когда похмелье пережидаю.	Manchmal angle ich. Manchmal schlafe ich. Manchmal warte ich, bis der Kater weg ist.
370302	hub1_fisherman_1_6	Море любит постоянство.	Das Meer liebt Beständigkeit.
370303	hub1_fisherman_1_7	Понял. Алкаш с жизненной мудростью.	Verstanden. Ein Säufer mit Lebensweisheit.
370304	hub1_fisherman_1_8	Я и пьяница и лучший рыбак во всей империи!	Ich bin ein Säufer und der beste Fischer im ganzen Imperium!
370305	hub1_fisherman_1_9	И тебя могу научить!	Und ich kann es dir beibringen!
370306	hub1_fisherman_1_10	Пить?	Trinken?
370307	hub1_fisherman_1_11	Ловить рыбу! Приходите в любое время.	Fischen! Komm jederzeit vorbei.
370308	hub1_fisherman_1_12	Спасибо за приглашение!	Danke für die Einladung!
370309	hub1_asuna_1_1	Ого, Дзинко и Наг?	Oh, ein Jinko und ein Naga?
370310	hub1_asuna_1_2	Давно не встречала своих, да еще таких симпатичных…	Ich habe schon lange keine meiner Art mehr getroffen, und dann noch so hübsche…
370311	hub1_asuna_1_3	Кхмх! У вас столько редких трав… Потрясающе.	Ähm! Sie haben so viele seltene Kräuter… Erstaunlich.
370312	hub1_asuna_1_4	А еще настоек,мазей, ядов… Смотря что именно вам нужно.	Und Tinkturen, Salben, Gifte… Je nachdem, was Sie brauchen.
370313	hub1_asuna_1_5	Хотя тебе я бы просто посоветовала побольше отдыхать.	Obwohl ich dir einfach raten würde, dich mehr auszuruhen.
370314	hub1_asuna_1_6	У тебя сердце слишком быстро бьётся.	Dein Herz schlägt viel zu schnell.
370315	hub1_asuna_1_7	Ч-что?..	W-was?..
370316	hub1_asuna_1_8	Меня сейчас стошнит.	Mir wird schlecht.
370317	hub1_asuna_1_9	А ты чего такой колючий?	Und warum bist du so stachelig?
370318	hub1_asuna_1_10	Боишься, что я уведу твоего друга?	Hast du Angst, ich nehme dir deinen Freund weg?
370319	hub1_asuna_1_11	Чего?! За языком следи.	Was?! Pass auf, was du sagst.
370320	hub1_asuna_1_12	Милый ребёнок.	Süßes Kind.
370321	hub1_asuna_1_13	Ладно, если понадобятся редкие травы или зелья — вы знаете, где меня искать.	Na gut, wenn ihr seltene Kräuter oder Tränke braucht – ihr wisst, wo ihr mich findet.
370322	hub1_bathman_1_1	ЭЙ ВЫ! Шерстяной! Чешуйчатый! Да-да, я вам!	HEY IHR! Pelzträger! Schuppiger! Ja, genau ihr!
370323	hub1_bathman_1_2	… Чего ему надо?	… Was will er?
370324	hub1_bathman_1_3	По лицам вижу — мышцы забиты!	Ich sehe es an euren Gesichtern – die Muskeln sind verspannt!
370325	hub1_bathman_1_4	Спины деревянные! Душа уставшая!	Steife Rücken! Müde Seelen!
370326	hub1_bathman_1_5	Вам срочно нужна баня!	Ihr braucht dringend ein Bad!
370327	hub1_bathman_1_6	Вообще-то… звучит не так уж плохо.	Eigentlich… klingt das gar nicht so schlecht.
370328	hub1_bathman_1_7	Даже не начинай.	Fang gar nicht erst an.
370329	hub1_bathman_1_8	Пять минут в пару — как заново родишься!	Fünf Minuten im Dampf – und du bist wie neugeboren!
370330	hub1_bathman_1_9	Чтобы снова проживать всю эту херь? Ну уж нет!	Um den ganzen Scheiß noch mal zu erleben? Auf keinen Fall!
370331	hub1_bathman_1_10	Это потому что ты ещё нормально не пропотел!	Das liegt daran, dass du noch nicht richtig geschwitzt hast!
370332	hub1_bathman_1_11	Заходите, бойцы! Сегодня и каждый день банный марафон!	Kommt rein, Kämpfer! Heute und jeden Tag ist Bade-Marathon!
370333	hub1_fisherman_quest_5_1	Ты можешь поймать еще одного угря?	Kannst du noch einen Aal fangen?
370334	hub1_fisherman_quest_5_2	Сам ловить? Ха… нет уж.	Selbst fangen? Ha… nein.
370335	hub1_fisherman_quest_5_3	Мои руки… для кружки, не для удочки.	Meine Hände… sind für den Krug, nicht für die Angel.
370336	hub1_fisherman_quest_5_4	Но вас научу…	Aber euch bringe ich es bei…
370337	hub1_fisherman_quest_5_5	Так ты пьяный вусмерть.	Du bist doch sturzbetrunken.
370338	hub1_fisherman_quest_5_6	Чему ты вообще можешь научить?	Was kannst du überhaupt lehren?
370339	hub1_fisherman_quest_5_7	Рыбу не я ловлю.	Den Fisch fange nicht ich.
370340	hub1_fisherman_quest_5_8	Рыба сама приходит… если правильно позвать.	Der Fisch kommt von selbst … wenn man ihn richtig ruft.
370341	hub1_fisherman_quest_5_9	Сушёная лягушка — приманка.	Getrockneter Frosch – der Köder.
370342	hub1_fisherman_quest_5_10	Бросаешь туда, под корягу.	Du wirfst ihn dorthin, unter die Wurzel.
370343	hub1_fisherman_quest_5_11	Дёргаешь… три раза. Три. Не два… не пять. Три.	Du zupfst … dreimal. Drei. Nicht zwei … nicht fünf. Drei.
370344	hub1_fisherman_quest_5_12	Может, ещё хором посчитаем? Раз, два, три?	Sollen wir vielleicht im Chor zählen? Eins, zwei, drei?
370345	hub1_fisherman_quest_5_13	Посчитайте. Угрю всё равно…	Zählt. Dem Aal ist es egal …
370346	hub1_fisherman_quest_5_14	а вам веселее будет.	euch wird es aber mehr Spaß machen.
370347	hub1_fisherman_quest_5_15	Спасибо. Мы попробуем.	Danke. Wir werden es versuchen.
370348	hub1_fisherman_quest_5_16	Ну… вот. У вас пошло…	Na ja… hier. Es hat bei dir angeschlagen…
370349	hub1_fisherman_quest_5_17	Зови, если цунами… а мне надо проспаться…	Ruf, wenn ein Tsunami kommt… ich muss ausschlafen…
370350	hub1_fisherman_quest_5_18	Вот охеревший.	Was für ein Arschloch.
370351	hub1_fisherman_quest_5_19	Зато мы хорошо проведём время.	Dafür werden wir eine gute Zeit haben.
370352	hub1_fisherman_quest_5_20	Ну… посмотрим.	Na ja… mal sehen.
370353	hub1_fisherman_quest_6_1	Когда я этого угря выловлю…	Wenn ich diesen Aal fange…
370354	hub1_fisherman_quest_6_2	я из него всю дурь выбью.	werde ich ihm den ganzen Scheiß austreiben.
370355	hub1_fisherman_quest_6_3	Какого черта так долго.	Warum dauert das so lange?
370356	hub1_fisherman_quest_6_4	В тебе так много экспрессии!	Du hast so viel Ausdruck!
370357	hub1_fisherman_quest_6_5	Я никогда не встречал никого подобного.	Ich habe noch nie jemanden wie dich getroffen.
370358	hub1_fisherman_quest_6_6	Так, я не понял.	Moment, das hab ich nicht verstanden.
370359	hub1_fisherman_quest_6_7	Ты меня типа унизил или мне показалось?	Hast du mich gerade gedemütigt oder bilde ich mir das ein?
370360	hub1_fisherman_quest_6_8	Нет, нет, нет! У тебя очень необычная речь.	Nein, nein, nein! Du hast eine sehr ungewöhnliche Art zu sprechen.
370361	hub1_fisherman_quest_6_9	Ты рубишь с плеча…	Du redest frei von der Leber weg…
370362	hub1_fisherman_quest_6_10	но всегда своими словами попадаешь прямо в суть.	aber deine Worte treffen immer genau den Kern.
370363	hub1_fisherman_quest_6_11	В твоей деревне все так общаются?	Reden in deinem Dorf alle so?
370364	hub1_fisherman_quest_6_12	Такие же эмоциональные?	Sind alle so emotional?
370365	hub1_fisherman_quest_6_13	А, ты про это.	Ach, das meinst du.
370366	hub1_fisherman_quest_6_14	Этот базар мне достался от мразей, у которых я провел всю свою жизнь.	Diese Scheiß-Art zu reden hab ich von den Abschaum-Leuten, bei denen ich mein ganzes Leben verbracht hab.
370367	hub1_fisherman_quest_6_15	А как было в моей родной деревне… я уже плохо помню.	Und wie es in meinem Heimatdorf war… daran erinnere ich mich kaum noch.
370368	hub1_fisherman_quest_6_16	Совсем ничего?	Gar nichts?
370369	hub1_fisherman_quest_6_17	Я помню сестру, как она мне лепила онигири…	Ich erinnere mich an meine Schwester, wie sie Onigiri für mich gemacht hat…
370370	hub1_fisherman_quest_6_18	как она заставляла убираться в нашей хижине	wie sie mich gezwungen hat, unsere Hütte aufzuräumen
370371	hub1_fisherman_quest_6_19	постоянно играла со мной и шутила.	ständig mit mir gespielt und Witze gemacht hat.
370372	hub1_fisherman_quest_6_20	Смешила меня. Мне казалось, что все будет хорошо.	Sie hat mich zum Lachen gebracht. Ich dachte, alles würde gut werden.
370373	hub1_fisherman_quest_6_21	Ну… рядом с ней - всегда так было.	Nun ja… mit ihr zusammen war es immer so.
370374	hub1_fisherman_quest_6_22	Мне так жаль это слышать.	Das tut mir leid zu hören.
370375	hub1_fisherman_quest_6_23	Тебе наверное пришлось тяжело.	Du musst es schwer gehabt haben.
370376	hub1_fisherman_quest_6_24	Но хорошо, что у тебя есть эти воспоминания о сестре.	Aber es ist gut, dass du diese Erinnerungen an deine Schwester hast.
370377	hub1_fisherman_quest_6_25	Они как светлячки в ночи - выведут тебя на верный путь.	Sie sind wie Glühwürmchen in der Nacht – sie werden dich auf den richtigen Weg führen.
370378	hub1_fisherman_quest_6_26	…	…
370379	hub1_fisherman_quest_6_27	Слышь?	Hör mal?
370380	hub1_fisherman_quest_6_28	Этим задротским словечкам тебя твои родители чудилы научили?	Haben dir deine Freak-Eltern diese Nerd-Wörter beigebracht?
370381	hub1_fisherman_quest_6_29	Ну… да.	Nun… ja.
370382	hub1_fisherman_quest_6_30	Наги редко выбирают стезю воина…	Nagas wählen selten den Weg des Kriegers…
370383	hub1_fisherman_quest_6_31	большинство из нас становятся врачевателями, счетоводами, поэтами,	Die meisten von uns werden Heiler, Buchhalter, Dichter,
370384	hub1_fisherman_quest_6_32	некоторые становятся историками.	einige werden Historiker.
370385	hub1_fisherman_quest_6_33	Я даже встречал парочку адвокатов.	Ich habe sogar ein paar Anwälte getroffen.
370386	hub1_fisherman_quest_6_34	Поэтому мои родители с детства обучали меня грамоте.	Deshalb haben meine Eltern mir von Kindheit an das Lesen und Schreiben beigebracht.
370387	hub1_fisherman_quest_6_35	ОК, лучше бы я не спрашивал.	Okay, ich hätte besser nicht gefragt.
370388	hub1_fisherman_quest_6_36	Все про тебя понятно, чудила.	Ich verstehe dich vollkommen, du Spinner.
370389	hub1_fisherman_quest_6_37	Что бы сказали твои родители, увидев тебя с таким как я?	Was würden deine Eltern sagen, wenn sie dich mit so einem wie mir sehen würden?
370390	hub1_fisherman_quest_6_38	Ловящим сранного угря посреди самого вонючего уголка Столицы? А?	Wie du einen verdammten Aal mitten im stinkendsten Winkel der Hauptstadt fängst? Hm?
370391	hub1_fisherman_quest_6_39	Ничего.	Nichts.
370392	hub1_fisherman_quest_6_40	Почему?	Warum?
370393	hub1_fisherman_quest_6_41	Когда в нашу деревню пришли рабовладельцы…	Als die Sklavenhändler in unser Dorf kamen…
370394	hub1_fisherman_quest_6_42	мама и папа не захотели отдавать меня.	wollten Mama und Papa mich nicht hergeben.
370395	hub1_fisherman_quest_6_43	Их больше нет.	Sie sind nicht mehr da.
370396	hub1_fisherman_quest_6_44	Оу. Я немного перегнул. Извини.	Oh. Ich bin etwas zu weit gegangen. Entschuldige.
370397	hub1_fisherman_quest_6_45	Я так рад, что мы узнали друг друга лучше!	Ich bin so froh, dass wir uns besser kennengelernt haben!
370398	hub1_fisherman_quest_6_46	Мда, чувствую что ты от меня не отвалишь.	Tja, ich spüre, dass du mich nicht in Ruhe lassen wirst.
370399	hub1_fisherman_quest_6_47	ЕПТ, УГОРЬ! НАКАНЕЦТА!	VERDAMMT, AAL! ENDLICH!
370400	hub1_fisherman_quest_6_48	Ура! Мы сделали это!	Hurra! Wir haben es geschafft!
370401	hub1_fisherman_quest_7_1	О! Нефритовый угорь!	Oh! Ein Jadeaal!
370402	hub1_fisherman_quest_7_2	Спасибо вам, ребята.	Danke euch, Jungs.
370403	hub1_fisherman_quest_7_3	Надеюсь, моя просьба не доставила слишком много хлопот?	Ich hoffe, meine Bitte hat nicht zu viele Umstände gemacht?
370404	hub1_fisherman_quest_7_4	Что вы! Совсем нет. Мы были рады помочь.	Ach was! Überhaupt nicht. Wir haben gern geholfen.
370405	hub1_fisherman_quest_7_5	Ты нас отправил к рыбаку. А его нет, он бухой!	Du hast uns zum Fischer geschickt. Aber er ist nicht da, er ist besoffen!
370406	hub1_fisherman_quest_7_6	И мы пошли в баню.	Und wir sind ins Bad gegangen.
370407	hub1_fisherman_quest_7_7	Банщик отправил к травнице, потом обратно в баню,	Der Bademeister schickte uns zur Kräuterfrau, dann zurück ins Bad,
370408	hub1_fisherman_quest_7_8	потом поперлись к гейшам, потом к барахольщику!	dann zu den Geishas, dann zum Trödler!
370409	hub1_fisherman_quest_7_9	И в итоге сами выловили эту сраную рыбу!	Und am Ende haben wir diesen Scheißfisch selbst gefangen!
370410	hub1_fisherman_quest_7_10	Так что да. Было пиздец как несложно.	Also ja. Es war verdammt einfach.
370411	hub1_fisherman_quest_7_11	Леон…	Leon…
370412	hub1_fisherman_quest_7_12	Эм… Ну…	Ähm… Nun…
370413	hub1_fisherman_quest_7_13	В таком случае следующий рамен за мой счёт.	In diesem Fall geht der nächste Ramen auf mich.
