unit_id	context	ru_source	target
372270	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	有個小偷用它站在廣場上一動不動，假裝是雕像……
372271	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	夠了，別再胡說八道了！我不需要一堆廢話！
372272	hub1_scrappy_2_15	О! Инструмент кровельщиков. С его помощью поднимали черепицу!	哦！這是屋頂工的工具。他們用它來搬瓦片！
372273	hub1_scrappy_2_16	Для тебя то, что нужно.	這對你來說正合適。
372274	hub1_scrappy_2_17	Наконец-то. Хоть раз твой мусор оказался в тему.	終於。你的垃圾總算派上用場了。
372275	hub1_scrappy_2_18	Спасибо, Хадзуо.	謝謝你，葉月。
372276	hub1_scrappy_2_19	История всегда знает, когда подоспеть.	歷史總會知道何時出現。
372277	hub1_fisherman_1_1	Давайте-ка потише. Вы мне всю рыбу распугаете.	安靜點。你們會把我的魚都嚇跑的。
372278	hub1_fisherman_1_2	Мужик, мы ни слова не сказали.	老兄，我們什麼都沒說啊。
372279	hub1_fisherman_1_3	ТШШШШ! Садитесь и учитесь как надо ловить.	噓——！坐下來，學學怎麼釣魚。
372280	hub1_fisherman_1_4	Вы тут каждый день рыбачите?	你每天都在這裡釣魚嗎？
372281	hub1_fisherman_1_5	Когда рыбачу. Когда сплю. Когда похмелье пережидаю.	有時候釣魚。有時候睡覺。有時候等宿醉過去。
372282	hub1_fisherman_1_6	Море любит постоянство.	大海喜歡持之以恆。
372283	hub1_fisherman_1_7	Понял. Алкаш с жизненной мудростью.	懂了。一個有生活智慧的酒鬼。
372284	hub1_fisherman_1_8	Я и пьяница и лучший рыбак во всей империи!	我既是酒鬼，也是全帝國最棒的漁夫！
372285	hub1_fisherman_1_9	И тебя могу научить!	我也可以教你！
372286	hub1_fisherman_1_10	Пить?	喝酒？
372287	hub1_fisherman_1_11	Ловить рыбу! Приходите в любое время.	釣魚！隨時都可以來。
372288	hub1_fisherman_1_12	Спасибо за приглашение!	謝謝你的邀請！
372289	hub1_asuna_1_1	Ого, Дзинко и Наг?	喔，忍狐和那伽？
372290	hub1_asuna_1_2	Давно не встречала своих, да еще таких симпатичных…	好久沒見到同類了，而且還這麼可愛……
372291	hub1_asuna_1_3	Кхмх! У вас столько редких трав… Потрясающе.	咳咳！妳有這麼多稀有的藥草……太棒了。
372292	hub1_asuna_1_4	А еще настоек,мазей, ядов… Смотря что именно вам нужно.	還有藥酒、藥膏、毒藥……就看你需要什麼了。
372293	hub1_asuna_1_5	Хотя тебе я бы просто посоветовала побольше отдыхать.	不過我會建議你多休息。
372294	hub1_asuna_1_6	У тебя сердце слишком быстро бьётся.	你的心跳得太快了。
372295	hub1_asuna_1_7	Ч-что?..	什、什麼？……
372296	hub1_asuna_1_8	Меня сейчас стошнит.	我現在想吐。
372297	hub1_asuna_1_9	А ты чего такой колючий?	你為什麼這麼刺頭？
372298	hub1_asuna_1_10	Боишься, что я уведу твоего друга?	你怕我會拐走你的朋友嗎？
372299	hub1_asuna_1_11	Чего?! За языком следи.	什麼？！注意你的言詞。
372300	hub1_asuna_1_12	Милый ребёнок.	可愛的孩子。
372301	hub1_asuna_1_13	Ладно, если понадобятся редкие травы или зелья — вы знаете, где меня искать.	好吧，如果你需要稀有藥草或藥水——你知道在哪裡可以找到我。
372302	hub1_bathman_1_1	ЭЙ ВЫ! Шерстяной! Чешуйчатый! Да-да, я вам!	嘿！你們！毛茸茸的！鱗片狀的！對對，就是你們！
372303	hub1_bathman_1_2	… Чего ему надо?	……他想幹嘛？
372304	hub1_bathman_1_3	По лицам вижу — мышцы забиты!	看你們的臉就知道——肌肉僵硬！
372305	hub1_bathman_1_4	Спины деревянные! Душа уставшая!	背部僵硬！靈魂疲憊！
372306	hub1_bathman_1_5	Вам срочно нужна баня!	你們急需洗個澡！
372307	hub1_bathman_1_6	Вообще-то… звучит не так уж плохо.	說實話……聽起來還不錯。
372308	hub1_bathman_1_7	Даже не начинай.	別提了。
372309	hub1_bathman_1_8	Пять минут в пару — как заново родишься!	蒸個五分鐘，你就會脫胎換骨！
372310	hub1_bathman_1_9	Чтобы снова проживать всю эту херь? Ну уж нет!	又要再經歷一次那種狗屁倒灶的事？才不要！
372311	hub1_bathman_1_10	Это потому что ты ещё нормально не пропотел!	那是因為你還沒好好流過汗！
372312	hub1_bathman_1_11	Заходите, бойцы! Сегодня и каждый день банный марафон!	進來吧，戰士們！今天和每天都有澡堂馬拉松！
372313	hub1_fisherman_quest_5_1	Ты можешь поймать еще одного угря?	你還能再抓到一條鰻魚嗎？
372314	hub1_fisherman_quest_5_2	Сам ловить? Ха… нет уж.	自己抓？哈……才不要。
372315	hub1_fisherman_quest_5_3	Мои руки… для кружки, не для удочки.	我的手……是用來拿酒杯的，不是用來拿釣竿的。
372316	hub1_fisherman_quest_5_4	Но вас научу…	但我會教你們……
372317	hub1_fisherman_quest_5_5	Так ты пьяный вусмерть.	你醉得一塌糊塗。
372318	hub1_fisherman_quest_5_6	Чему ты вообще можешь научить?	你到底能教什麼？
372319	hub1_fisherman_quest_5_7	Рыбу не я ловлю.	魚不是我釣的。
372320	hub1_fisherman_quest_5_8	Рыба сама приходит… если правильно позвать.	魚會自己來……只要你叫對了。
372321	hub1_fisherman_quest_5_9	Сушёная лягушка — приманка.	乾青蛙是誘餌。
372322	hub1_fisherman_quest_5_10	Бросаешь туда, под корягу.	丟到那邊，樹根下。
372323	hub1_fisherman_quest_5_11	Дёргаешь… три раза. Три. Не два… не пять. Три.	拉……三次。三。不是兩次……也不是五次。三次。
372324	hub1_fisherman_quest_5_12	Может, ещё хором посчитаем? Раз, два, три?	也許我們應該一起數？一、二、三？
372325	hub1_fisherman_quest_5_13	Посчитайте. Угрю всё равно…	數吧。鰻魚反正……
372326	hub1_fisherman_quest_5_14	а вам веселее будет.	你們會更開心。
372327	hub1_fisherman_quest_5_15	Спасибо. Мы попробуем.	謝謝。我們會試試看。
372328	hub1_fisherman_quest_5_16	Ну… вот. У вас пошло…	嗯……好了。你已經……
372329	hub1_fisherman_quest_5_17	Зови, если цунами… а мне надо проспаться…	如果海嘯來了就叫我……我得睡一覺……
372330	hub1_fisherman_quest_5_18	Вот охеревший.	真是個混蛋。
372331	hub1_fisherman_quest_5_19	Зато мы хорошо проведём время.	但我們會玩得很開心。
372332	hub1_fisherman_quest_5_20	Ну… посмотрим.	嗯……再看看吧。
372333	hub1_fisherman_quest_6_1	Когда я этого угря выловлю…	等我抓到那條鰻魚……
372334	hub1_fisherman_quest_6_2	я из него всю дурь выбью.	我會把牠的蠢勁都打出來。
372335	hub1_fisherman_quest_6_3	Какого черта так долго.	搞什麼鬼，這麼久。
372336	hub1_fisherman_quest_6_4	В тебе так много экспрессии!	你真是充滿了表現力！
372337	hub1_fisherman_quest_6_5	Я никогда не встречал никого подобного.	我從未見過像你這樣的人。
372338	hub1_fisherman_quest_6_6	Так, я не понял.	等等，我沒聽懂。
372339	hub1_fisherman_quest_6_7	Ты меня типа унизил или мне показалось?	你是想羞辱我，還是我聽錯了？
372340	hub1_fisherman_quest_6_8	Нет, нет, нет! У тебя очень необычная речь.	不，不，不！你的說話方式很特別。
372341	hub1_fisherman_quest_6_9	Ты рубишь с плеча…	你說話很直接……
372342	hub1_fisherman_quest_6_10	но всегда своими словами попадаешь прямо в суть.	但你的話語總是直指核心。
372343	hub1_fisherman_quest_6_11	В твоей деревне все так общаются?	你們村子裡的人都這樣說話嗎？
372344	hub1_fisherman_quest_6_12	Такие же эмоциональные?	都這麼情緒化嗎？
372345	hub1_fisherman_quest_6_13	А, ты про это.	啊，你說這個啊。
372346	hub1_fisherman_quest_6_14	Этот базар мне достался от мразей, у которых я провел всю свою жизнь.	我這說話方式是跟那些我待了一輩子的人渣學來的。
372347	hub1_fisherman_quest_6_15	А как было в моей родной деревне… я уже плохо помню.	至於我老家村子裡是怎樣……我已經記不太清了。
372348	hub1_fisherman_quest_6_16	Совсем ничего?	真的什麼都沒有嗎？
372349	hub1_fisherman_quest_6_17	Я помню сестру, как она мне лепила онигири…	我記得我姊姊，她會幫我做飯糰……
372350	hub1_fisherman_quest_6_18	как она заставляла убираться в нашей хижине	她會逼我打掃我們的茅屋
372351	hub1_fisherman_quest_6_19	постоянно играла со мной и шутила.	她總是跟我玩，跟我開玩笑。
372352	hub1_fisherman_quest_6_20	Смешила меня. Мне казалось, что все будет хорошо.	她逗我笑。我以為一切都會好起來的。
372353	hub1_fisherman_quest_6_21	Ну… рядом с ней - всегда так было.	嗯……在她身邊——一直都是這樣。
372354	hub1_fisherman_quest_6_22	Мне так жаль это слышать.	聽到這些我很難過。
372355	hub1_fisherman_quest_6_23	Тебе наверное пришлось тяжело.	你一定很辛苦吧。
372356	hub1_fisherman_quest_6_24	Но хорошо, что у тебя есть эти воспоминания о сестре.	但很高興你還有這些關於姊姊的回憶。
372357	hub1_fisherman_quest_6_25	Они как светлячки в ночи - выведут тебя на верный путь.	它們就像夜晚的螢火蟲——會引導你走向正確的道路。
372358	hub1_fisherman_quest_6_26	…	……
372359	hub1_fisherman_quest_6_27	Слышь?	喂？
372360	hub1_fisherman_quest_6_28	Этим задротским словечкам тебя твои родители чудилы научили?	你那些書呆子詞彙，是你那對怪胎父母教你的嗎？
372361	hub1_fisherman_quest_6_29	Ну… да.	嗯……是的。
372362	hub1_fisherman_quest_6_30	Наги редко выбирают стезю воина…	那伽族很少選擇成為戰士……
372363	hub1_fisherman_quest_6_31	большинство из нас становятся врачевателями, счетоводами, поэтами,	我們大多數人成為了治療師、會計師、詩人，
372364	hub1_fisherman_quest_6_32	некоторые становятся историками.	有些人成為了歷史學家。
372365	hub1_fisherman_quest_6_33	Я даже встречал парочку адвокатов.	我甚至遇到過幾個律師。
372366	hub1_fisherman_quest_6_34	Поэтому мои родители с детства обучали меня грамоте.	所以我的父母從小就教我讀寫。
372367	hub1_fisherman_quest_6_35	ОК, лучше бы я не спрашивал.	好吧，我真不該問的。
372368	hub1_fisherman_quest_6_36	Все про тебя понятно, чудила.	我算是看清你了，你這怪胎。
372369	hub1_fisherman_quest_6_37	Что бы сказали твои родители, увидев тебя с таким как я?	你爸媽要是看到你跟我這種人在一起，會說什麼？
372370	hub1_fisherman_quest_6_38	Ловящим сранного угря посреди самого вонючего уголка Столицы? А?	在首都最臭的角落抓著一條該死的鰻魚？嗯？
372371	hub1_fisherman_quest_6_39	Ничего.	什麼都不會說。
372372	hub1_fisherman_quest_6_40	Почему?	為什麼？
372373	hub1_fisherman_quest_6_41	Когда в нашу деревню пришли рабовладельцы…	當奴隸販子來到我們村莊時……
372374	hub1_fisherman_quest_6_42	мама и папа не захотели отдавать меня.	我爸媽不願意把我交出去。
372375	hub1_fisherman_quest_6_43	Их больше нет.	他們已經不在了。
372376	hub1_fisherman_quest_6_44	Оу. Я немного перегнул. Извини.	喔。我說得有點過分了。抱歉。
372377	hub1_fisherman_quest_6_45	Я так рад, что мы узнали друг друга лучше!	我很高興我們更了解彼此了！
372378	hub1_fisherman_quest_6_46	Мда, чувствую что ты от меня не отвалишь.	嗯，我感覺你不會離開我了。
372379	hub1_fisherman_quest_6_47	ЕПТ, УГОРЬ! НАКАНЕЦТА!	他媽的，鰻魚！終於找到了！
372380	hub1_fisherman_quest_6_48	Ура! Мы сделали это!	太棒了！我們做到了！
372381	hub1_fisherman_quest_7_1	О! Нефритовый угорь!	喔！玉鰻！
372382	hub1_fisherman_quest_7_2	Спасибо вам, ребята.	謝謝你們，孩子們。
372383	hub1_fisherman_quest_7_3	Надеюсь, моя просьба не доставила слишком много хлопот?	希望我的請求沒有給你們帶來太多麻煩？
372384	hub1_fisherman_quest_7_4	Что вы! Совсем нет. Мы были рады помочь.	哪裡的話！一點也不。我們很高興能幫忙。
372385	hub1_fisherman_quest_7_5	Ты нас отправил к рыбаку. А его нет, он бухой!	你把我們送到漁夫那裡。但他不在，他喝醉了！
372386	hub1_fisherman_quest_7_6	И мы пошли в баню.	然後我們去了澡堂。
372387	hub1_fisherman_quest_7_7	Банщик отправил к травнице, потом обратно в баню,	澡堂老闆把我們送到藥草師那裡，然後又回到澡堂，
372388	hub1_fisherman_quest_7_8	потом поперлись к гейшам, потом к барахольщику!	然後就去找藝伎，接著又去找那個收破爛的！
372389	hub1_fisherman_quest_7_9	И в итоге сами выловили эту сраную рыбу!	結果我們自己釣到了那條該死的魚！
372390	hub1_fisherman_quest_7_10	Так что да. Было пиздец как несложно.	所以說，這他媽的根本不難。
372391	hub1_fisherman_quest_7_11	Леон…	雷恩……
372392	hub1_fisherman_quest_7_12	Эм… Ну…	嗯……這個嘛……
372393	hub1_fisherman_quest_7_13	В таком случае следующий рамен за мой счёт.	既然如此，下一碗拉麵算我的。
