unit_id	context	ru_source	target
343821	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	Remets ce message à notre contact dans la Ville Basse et il te donnera la clé des tunnels sous la ville
343822	hub1_teahouse_2_32	Там можно попасть в Архив.	On peut y accéder aux Archives
343823	hub1_teahouse_2_33	Сделка?	Marché conclu ?
343824	hub1_teahouse_2_34	Уговор.	Marché conclu
343825	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	Leon, tu es fou ? Comment vas-tu traverser la Ville Basse.
343826	hub1_teahouse_2_36	По крышам.	Par les toits.
343827	hub1_teahouse_2_37	Мне нравится твой настрой.	J'aime ton attitude
343828	hub1_teahouse_2_38	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь, что поможет тебе в этом пути.	Je pense que tu trouveras quelque chose chez le brocanteur Hazuo qui t'aidera sur ce chemin.
343829	hub1_teahouse_2_39	Что именно?	Quoi exactement ?
343830	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	C'est un brocanteur. N'importe quelle babiole.
343831	hub1_teahouse_2_41	Ладно, я загляну к нему.	D'accord, je passerai le voir
343832	hub1_scrappy_2_1	А, мои племяннички вернулись!	Ah, mes neveux sont de retour !
343833	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	En quête de savoir, ou le besoin vous a-t-il amenés ?
343834	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	Il nous faut quelque chose pour passer par les toits.
343835	hub1_scrappy_2_4	По крышам, говорите…	Par les toits, dites-vous…
343836	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	Ah ! Cela me rappelle les ponts de bambou du temps de l’empereur Akito
343837	hub1_scrappy_2_6	Знаете ли вы, что его войска…	Savez-vous que ses troupes…
343838	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	Tu es sûr que tu as quoi que ce soit d’utile dans ta boutique ?
343839	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	Tenez, par exemple, un éventail de dame de cour.
343840	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	Quand elle s’enfuyait chez son amant, ce son masquait ses pas…
343841	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	Peut-être as-tu aussi un cure-dent en bambou ? Ça serait utile aussi, hein.
343842	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	Hazuo, peut-être quelque chose de plus pratique ?
343843	hub1_scrappy_2_12	А это — маска актёра.	Et ça, c’est un masque d’acteur.
343844	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	Un voleur l’a utilisé pour rester immobile sur la place et faire semblant d’être une statue…
343845	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	ÇA SUFFIT ! Je n’ai pas besoin d’une collection de conneries !
343846	hub1_scrappy_2_15	О! Инструмент кровельщиков. С его помощью поднимали черепицу!	Oh ! Un outil de couvreur. Il servait à soulever les tuiles !
343847	hub1_scrappy_2_16	Для тебя то, что нужно.	C’est exactement ce qu’il te faut.
343848	hub1_scrappy_2_17	Наконец-то. Хоть раз твой мусор оказался в тему.	Enfin. Pour une fois, tes vieilleries sont utiles.
343849	hub1_scrappy_2_18	Спасибо, Хадзуо.	Merci, Hazuo.
343850	hub1_scrappy_2_19	История всегда знает, когда подоспеть.	L’histoire sait toujours quand arriver.
343851	hub1_fisherman_1_1	Давайте-ка потише. Вы мне всю рыбу распугаете.	Un peu de silence, s’il vous plaît. Vous allez faire fuir tous mes poissons.
343852	hub1_fisherman_1_2	Мужик, мы ни слова не сказали.	Mec, on n'a pas dit un mot.
343853	hub1_fisherman_1_3	ТШШШШ! Садитесь и учитесь как надо ловить.	CHUT ! Asseyez-vous et apprenez à pêcher.
343854	hub1_fisherman_1_4	Вы тут каждый день рыбачите?	Vous pêchez ici tous les jours ?
343855	hub1_fisherman_1_5	Когда рыбачу. Когда сплю. Когда похмелье пережидаю.	Quand je pêche. Quand je dors. Quand j'attends que ma gueule de bois passe.
343856	hub1_fisherman_1_6	Море любит постоянство.	La mer aime la constance.
343857	hub1_fisherman_1_7	Понял. Алкаш с жизненной мудростью.	Compris. Un poivrot avec la sagesse de la vie.
343858	hub1_fisherman_1_8	Я и пьяница и лучший рыбак во всей империи!	Je suis un ivrogne et le meilleur pêcheur de tout l'Empire !
343859	hub1_fisherman_1_9	И тебя могу научить!	Et je peux t'apprendre !
343860	hub1_fisherman_1_10	Пить?	À boire ?
343861	hub1_fisherman_1_11	Ловить рыбу! Приходите в любое время.	À pêcher ! Venez quand vous voulez.
343862	hub1_fisherman_1_12	Спасибо за приглашение!	Merci de l'invitation
343863	hub1_asuna_1_1	Ого, Дзинко и Наг?	Oh, un Jinko et un Naga ?
343864	hub1_asuna_1_2	Давно не встречала своих, да еще таких симпатичных…	Ça fait longtemps que je n'ai pas rencontré les miens, et si charmants en plus…
343865	hub1_asuna_1_3	Кхмх! У вас столько редких трав… Потрясающе.	Hum ! Vous avez tant d'herbes rares… C'est incroyable
343866	hub1_asuna_1_4	А еще настоек,мазей, ядов… Смотря что именно вам нужно.	Et aussi des teintures, des onguents, des poisons… Ça dépend de ce dont vous avez besoin.
343867	hub1_asuna_1_5	Хотя тебе я бы просто посоветовала побольше отдыхать.	Mais toi, je te conseillerais juste de te reposer davantage.
343868	hub1_asuna_1_6	У тебя сердце слишком быстро бьётся.	Ton cœur bat trop vite.
343869	hub1_asuna_1_7	Ч-что?..	Q-quoi ?..
343870	hub1_asuna_1_8	Меня сейчас стошнит.	Je vais vomir.
343871	hub1_asuna_1_9	А ты чего такой колючий?	Et toi, pourquoi es-tu si piquant ?
343872	hub1_asuna_1_10	Боишься, что я уведу твоего друга?	Tu as peur que je te pique ton ami ?
343873	hub1_asuna_1_11	Чего?! За языком следи.	Quoi ?! Surveille ton langage.
343874	hub1_asuna_1_12	Милый ребёнок.	Cher enfant.
343875	hub1_asuna_1_13	Ладно, если понадобятся редкие травы или зелья — вы знаете, где меня искать.	Bien. Si vous avez besoin d'herbes rares ou de potions, vous savez où me trouver.
343876	hub1_bathman_1_1	ЭЙ ВЫ! Шерстяной! Чешуйчатый! Да-да, я вам!	HÉ VOUS ! Le poilu ! L'écailleux ! Oui, oui, c'est à vous que je parle !
343877	hub1_bathman_1_2	… Чего ему надо?	… Qu'est-ce qu'il veut ?
343878	hub1_bathman_1_3	По лицам вижу — мышцы забиты!	À vos visages, je vois que vos muscles sont noués
343879	hub1_bathman_1_4	Спины деревянные! Душа уставшая!	Le dos raide ! L'âme fatiguée !
343880	hub1_bathman_1_5	Вам срочно нужна баня!	Vous avez un besoin urgent de bains !
343881	hub1_bathman_1_6	Вообще-то… звучит не так уж плохо.	En fait… ça ne sonne pas si mal.
343882	hub1_bathman_1_7	Даже не начинай.	Ne commence même pas.
343883	hub1_bathman_1_8	Пять минут в пару — как заново родишься!	Cinq minutes dans la vapeur, et tu te sentiras renaître !
343884	hub1_bathman_1_9	Чтобы снова проживать всю эту херь? Ну уж нет!	Pour revivre toute cette merde ? Ah non, pas question !
343885	hub1_bathman_1_10	Это потому что ты ещё нормально не пропотел!	C'est parce que tu n'as pas encore bien transpiré !
343886	hub1_bathman_1_11	Заходите, бойцы! Сегодня и каждый день банный марафон!	Entrez, combattants ! Aujourd'hui et tous les jours, c'est marathon du bain !
343887	hub1_fisherman_quest_5_1	Ты можешь поймать еще одного угря?	Peux-tu attraper une autre anguille ?
343888	hub1_fisherman_quest_5_2	Сам ловить? Ха… нет уж.	En pêcher une moi-même ? Ha… non merci.
343889	hub1_fisherman_quest_5_3	Мои руки… для кружки, не для удочки.	Mes mains… sont faites pour la chope, pas pour la canne à pêche.
343890	hub1_fisherman_quest_5_4	Но вас научу…	Mais je peux vous apprendre…
343891	hub1_fisherman_quest_5_5	Так ты пьяный вусмерть.	Alors tu es ivre mort.
343892	hub1_fisherman_quest_5_6	Чему ты вообще можешь научить?	Qu'est-ce que tu peux bien m'apprendre, toi ?
343893	hub1_fisherman_quest_5_7	Рыбу не я ловлю.	Ce n'est pas moi qui pêche.
343894	hub1_fisherman_quest_5_8	Рыба сама приходит… если правильно позвать.	Le poisson vient tout seul… si on l'appelle correctement.
343895	hub1_fisherman_quest_5_9	Сушёная лягушка — приманка.	Une grenouille séchée, c'est l'appât.
343896	hub1_fisherman_quest_5_10	Бросаешь туда, под корягу.	Tu la jettes là, sous la souche.
343897	hub1_fisherman_quest_5_11	Дёргаешь… три раза. Три. Не два… не пять. Три.	Tu tires… trois fois. Trois. Pas deux… pas cinq. Trois.
343898	hub1_fisherman_quest_5_12	Может, ещё хором посчитаем? Раз, два, три?	On peut compter en chœur, si tu veux ? Un, deux, trois ?
343899	hub1_fisherman_quest_5_13	Посчитайте. Угрю всё равно…	Comptez. L'anguille s'en fout…
343900	hub1_fisherman_quest_5_14	а вам веселее будет.	et vous, ça vous amusera.
343901	hub1_fisherman_quest_5_15	Спасибо. Мы попробуем.	Merci. Nous allons essayer.
343902	hub1_fisherman_quest_5_16	Ну… вот. У вас пошло…	Bon… voilà. Ça a marché…
343903	hub1_fisherman_quest_5_17	Зови, если цунами… а мне надо проспаться…	Appelle si y a un tsunami… moi, faut que je cuve…
343904	hub1_fisherman_quest_5_18	Вот охеревший.	Quel enfoiré.
343905	hub1_fisherman_quest_5_19	Зато мы хорошо проведём время.	Mais nous allons passer un bon moment.
343906	hub1_fisherman_quest_5_20	Ну… посмотрим.	On verra bien…
343907	hub1_fisherman_quest_6_1	Когда я этого угря выловлю…	Quand j'aurai pêché cette anguille…
343908	hub1_fisherman_quest_6_2	я из него всю дурь выбью.	je lui ferai passer l'envie de faire le con.
343909	hub1_fisherman_quest_6_3	Какого черта так долго.	Pourquoi ça prend autant de temps, bordel.
343910	hub1_fisherman_quest_6_4	В тебе так много экспрессии!	Tu as tellement d'expression !
343911	hub1_fisherman_quest_6_5	Я никогда не встречал никого подобного.	Je n'ai jamais rencontré quelqu'un comme toi.
343912	hub1_fisherman_quest_6_6	Так, я не понял.	Alors, j'ai pas compris.
343913	hub1_fisherman_quest_6_7	Ты меня типа унизил или мне показалось?	Tu m'as humilié ou c'est moi qui me suis fait des idées ?
343914	hub1_fisherman_quest_6_8	Нет, нет, нет! У тебя очень необычная речь.	Non, non, non ! Tu as une façon de parler très particulière.
343915	hub1_fisherman_quest_6_9	Ты рубишь с плеча…	Tu vas droit au but…
343916	hub1_fisherman_quest_6_10	но всегда своими словами попадаешь прямо в суть.	mais tes mots touchent toujours juste.
343917	hub1_fisherman_quest_6_11	В твоей деревне все так общаются?	Dans ton village, tout le monde parle comme ça ?
343918	hub1_fisherman_quest_6_12	Такие же эмоциональные?	Aussi émotif ?
343919	hub1_fisherman_quest_6_13	А, ты про это.	Ah, tu parles de ça.
343920	hub1_fisherman_quest_6_14	Этот базар мне достался от мразей, у которых я провел всю свою жизнь.	Ce langage, je l'ai appris des ordures avec qui j'ai passé toute ma vie
343921	hub1_fisherman_quest_6_15	А как было в моей родной деревне… я уже плохо помню.	Et comment c'était dans mon village natal… je m'en souviens à peine.
343922	hub1_fisherman_quest_6_16	Совсем ничего?	Vraiment rien du tout ?
343923	hub1_fisherman_quest_6_17	Я помню сестру, как она мне лепила онигири…	Je me souviens de ma sœur, elle me préparait des onigiri…
343924	hub1_fisherman_quest_6_18	как она заставляла убираться в нашей хижине	elle me forçait à nettoyer notre cabane
343925	hub1_fisherman_quest_6_19	постоянно играла со мной и шутила.	elle jouait et plaisantait toujours avec moi.
343926	hub1_fisherman_quest_6_20	Смешила меня. Мне казалось, что все будет хорошо.	Elle me faisait rire. Je pensais que tout irait bien.
343927	hub1_fisherman_quest_6_21	Ну… рядом с ней - всегда так было.	Enfin… avec elle, ça a toujours été comme ça.
343928	hub1_fisherman_quest_6_22	Мне так жаль это слышать.	Je suis désolé d'entendre ça.
343929	hub1_fisherman_quest_6_23	Тебе наверное пришлось тяжело.	Tu as dû traverser des moments difficiles.
343930	hub1_fisherman_quest_6_24	Но хорошо, что у тебя есть эти воспоминания о сестре.	Mais c'est bien que tu aies ces souvenirs de ta sœur.
343931	hub1_fisherman_quest_6_25	Они как светлячки в ночи - выведут тебя на верный путь.	Ils sont comme des lucioles dans la nuit, ils te guideront sur le bon chemin
343932	hub1_fisherman_quest_6_26	…	…
343933	hub1_fisherman_quest_6_27	Слышь?	Tu piges ?
343934	hub1_fisherman_quest_6_28	Этим задротским словечкам тебя твои родители чудилы научили?	C’est tes parents, ces cinglés, qui t’ont appris ces mots de merde de geek ?
343935	hub1_fisherman_quest_6_29	Ну… да.	Eh bien… oui
343936	hub1_fisherman_quest_6_30	Наги редко выбирают стезю воина…	Les Nagas choisissent rarement la voie du guerrier…
343937	hub1_fisherman_quest_6_31	большинство из нас становятся врачевателями, счетоводами, поэтами,	La plupart d’entre nous deviennent guérisseurs, comptables, poètes,
343938	hub1_fisherman_quest_6_32	некоторые становятся историками.	certains deviennent historiens.
343939	hub1_fisherman_quest_6_33	Я даже встречал парочку адвокатов.	J’ai même rencontré quelques avocats
343940	hub1_fisherman_quest_6_34	Поэтому мои родители с детства обучали меня грамоте.	C’est pourquoi mes parents m’ont appris à lire et à écrire dès mon enfance.
343941	hub1_fisherman_quest_6_35	ОК, лучше бы я не спрашивал.	OK, j’aurais préféré ne pas demander
343942	hub1_fisherman_quest_6_36	Все про тебя понятно, чудила.	Je vois clair en toi, l'original.
343943	hub1_fisherman_quest_6_37	Что бы сказали твои родители, увидев тебя с таким как я?	Qu'auraient dit tes parents en te voyant avec quelqu'un comme moi
343944	hub1_fisherman_quest_6_38	Ловящим сранного угря посреди самого вонючего уголка Столицы? А?	À pêcher une putain d'anguille au milieu du coin le plus puant de la Capitale ? Hein ?
343945	hub1_fisherman_quest_6_39	Ничего.	Rien.
343946	hub1_fisherman_quest_6_40	Почему?	Pourquoi ?
343947	hub1_fisherman_quest_6_41	Когда в нашу деревню пришли рабовладельцы…	Quand les esclavagistes sont arrivés dans notre village…
343948	hub1_fisherman_quest_6_42	мама и папа не захотели отдавать меня.	maman et papa n'ont pas voulu me laisser partir
343949	hub1_fisherman_quest_6_43	Их больше нет.	Ils ne sont plus là.
343950	hub1_fisherman_quest_6_44	Оу. Я немного перегнул. Извини.	Oh. J'ai un peu dépassé les bornes. Désolé.
343951	hub1_fisherman_quest_6_45	Я так рад, что мы узнали друг друга лучше!	Je suis si content que nous ayons appris à mieux nous connaître !
343952	hub1_fisherman_quest_6_46	Мда, чувствую что ты от меня не отвалишь.	Pfff, je sens que tu ne vas pas me lâcher
343953	hub1_fisherman_quest_6_47	ЕПТ, УГОРЬ! НАКАНЕЦТА!	PUTAIN, L'ANGUILLE ! ENFIN
343954	hub1_fisherman_quest_6_48	Ура! Мы сделали это!	Hourra ! Nous l'avons fait !
343955	hub1_fisherman_quest_7_1	О! Нефритовый угорь!	Oh ! Une anguille de jade !
343956	hub1_fisherman_quest_7_2	Спасибо вам, ребята.	Merci, les gars
343957	hub1_fisherman_quest_7_3	Надеюсь, моя просьба не доставила слишком много хлопот?	J'espère que ma demande ne vous a pas causé trop de soucis ?
343958	hub1_fisherman_quest_7_4	Что вы! Совсем нет. Мы были рады помочь.	Mais non ! Pas du tout. Nous étions ravis de vous aider.
343959	hub1_fisherman_quest_7_5	Ты нас отправил к рыбаку. А его нет, он бухой!	Tu nous as envoyés chez le pêcheur. Mais il n'est pas là, il est bourré
343960	hub1_fisherman_quest_7_6	И мы пошли в баню.	Et nous sommes allés aux bains
343961	hub1_fisherman_quest_7_7	Банщик отправил к травнице, потом обратно в баню,	Le baigneur nous a envoyés chez l'herboriste, puis de nouveau aux bains,
343962	hub1_fisherman_quest_7_8	потом поперлись к гейшам, потом к барахольщику!	puis on est allés voir les geishas, puis le brocanteur !
343963	hub1_fisherman_quest_7_9	И в итоге сами выловили эту сраную рыбу!	Et au final, on a pêché nous-mêmes ce putain de poisson !
343964	hub1_fisherman_quest_7_10	Так что да. Было пиздец как несложно.	Alors oui. C'était putain de facile.
343965	hub1_fisherman_quest_7_11	Леон…	Leon…
343966	hub1_fisherman_quest_7_12	Эм… Ну…	Euh… Eh bien…
343967	hub1_fisherman_quest_7_13	В таком случае следующий рамен за мой счёт.	Dans ce cas, le prochain ramen est pour ma pomme.
