unit_id	context	ru_source	target
370672	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	È un rigattiere. Qualche cianfrusaglia.
370673	hub1_teahouse_2_41	Ладно, я загляну к нему.	Va bene, gli farò visita.
370674	hub1_scrappy_2_1	А, мои племяннички вернулись!	Ah, i miei nipotini sono tornati!
370675	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	In cerca di conoscenza, o è la necessità che vi ha portato qui?
370676	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	Ci serve qualcosa per passare sui tetti.
370677	hub1_scrappy_2_4	По крышам, говорите…	Sui tetti, dite…
370678	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	Ah! Questo mi ricorda i ponti di bambù dell'epoca dell'imperatore Akito!
370679	hub1_scrappy_2_6	Знаете ли вы, что его войска…	Sapete che le sue truppe…
370680	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	Sei sicuro che nel tuo negozio ci sia qualcosa di utile?
370681	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	Ecco, per esempio, un ventaglio da dama di corte.
370682	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	Quando scappava dall'amante, questo suono mascherava i suoi passi…
370683	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	Magari hai anche uno stuzzicadenti di bambù? Anche quello sarebbe utile, eh.
370684	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	Hazuo, forse qualcosa di più pratico?
370685	hub1_scrappy_2_12	А это — маска актёра.	E questa… è la maschera di un attore.
370686	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	Un ladro la usava per stare immobile in piazza e fingersi una statua…
370687	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	BASTA, HO CAPITO! Non mi serve una collezione di cazzate!
370688	hub1_scrappy_2_15	О! Инструмент кровельщиков. С его помощью поднимали черепицу!	Oh! Uno strumento da copritetto. Lo usavano per sollevare le tegole!
370689	hub1_scrappy_2_16	Для тебя то, что нужно.	Per te è quello che ci vuole.
370690	hub1_scrappy_2_17	Наконец-то. Хоть раз твой мусор оказался в тему.	Finalmente. Per una volta la tua spazzatura è utile.
370691	hub1_scrappy_2_18	Спасибо, Хадзуо.	Grazie, Hazuo.
370692	hub1_scrappy_2_19	История всегда знает, когда подоспеть.	La storia sa sempre quando arrivare.
370693	hub1_fisherman_1_1	Давайте-ка потише. Вы мне всю рыбу распугаете.	Fate un po' meno rumore. Mi spaventate tutti i pesci.
370694	hub1_fisherman_1_2	Мужик, мы ни слова не сказали.	Amico, non abbiamo detto una parola.
370695	hub1_fisherman_1_3	ТШШШШ! Садитесь и учитесь как надо ловить.	SHHHH! Sedetevi e imparate a pescare.
370696	hub1_fisherman_1_4	Вы тут каждый день рыбачите?	Peschi qui tutti i giorni?
370697	hub1_fisherman_1_5	Когда рыбачу. Когда сплю. Когда похмелье пережидаю.	Quando pesco. Quando dormo. Quando aspetto che mi passi la sbornia.
370698	hub1_fisherman_1_6	Море любит постоянство.	Il mare ama la costanza.
370699	hub1_fisherman_1_7	Понял. Алкаш с жизненной мудростью.	Capito. Un ubriacone con la saggezza della vita.
370700	hub1_fisherman_1_8	Я и пьяница и лучший рыбак во всей империи!	Sono un ubriacone e il miglior pescatore di tutto l'Impero!
370701	hub1_fisherman_1_9	И тебя могу научить!	E posso insegnarti!
370702	hub1_fisherman_1_10	Пить?	A bere?
370703	hub1_fisherman_1_11	Ловить рыбу! Приходите в любое время.	A pescare! Venite quando volete.
370704	hub1_fisherman_1_12	Спасибо за приглашение!	Grazie dell'invito!
370705	hub1_asuna_1_1	Ого, Дзинко и Наг?	Oh, un Jinko e un Naga?
370706	hub1_asuna_1_2	Давно не встречала своих, да еще таких симпатичных…	È da tanto che non incontro i miei simili, e così carini per giunta…
370707	hub1_asuna_1_3	Кхмх! У вас столько редких трав… Потрясающе.	Ehm! Hai così tante erbe rare… Incredibile.
370708	hub1_asuna_1_4	А еще настоек,мазей, ядов… Смотря что именно вам нужно.	E anche tinture, unguenti, veleni… Dipende da cosa ti serve.
370709	hub1_asuna_1_5	Хотя тебе я бы просто посоветовала побольше отдыхать.	Anche se a te consiglierei solo di riposare di più.
370710	hub1_asuna_1_6	У тебя сердце слишком быстро бьётся.	Il tuo cuore batte troppo forte.
370711	hub1_asuna_1_7	Ч-что?..	C-cosa?..
370712	hub1_asuna_1_8	Меня сейчас стошнит.	Adesso vomito.
370713	hub1_asuna_1_9	А ты чего такой колючий?	E tu perché sei così spinoso?
370714	hub1_asuna_1_10	Боишься, что я уведу твоего друга?	Hai paura che ti porti via il tuo amico?
370715	hub1_asuna_1_11	Чего?! За языком следи.	Cosa?! Stai attenta a come parli.
370716	hub1_asuna_1_12	Милый ребёнок.	Che bambino carino.
370717	hub1_asuna_1_13	Ладно, если понадобятся редкие травы или зелья — вы знаете, где меня искать.	Bene, se avete bisogno di erbe o pozioni rare, sapete dove trovarmi.
370718	hub1_bathman_1_1	ЭЙ ВЫ! Шерстяной! Чешуйчатый! Да-да, я вам!	EHI VOI! Peloso! Squamoso! Sì, dico a voi!
370719	hub1_bathman_1_2	… Чего ему надо?	…Cosa vuole?
370720	hub1_bathman_1_3	По лицам вижу — мышцы забиты!	Dalle vostre facce vedo che i muscoli sono tesi!
370721	hub1_bathman_1_4	Спины деревянные! Душа уставшая!	Schiena rigida! Anima stanca!
370722	hub1_bathman_1_5	Вам срочно нужна баня!	Avete un disperato bisogno di un bagno!
370723	hub1_bathman_1_6	Вообще-то… звучит не так уж плохо.	A dire il vero… non suona così male.
370724	hub1_bathman_1_7	Даже не начинай.	Non ci provare nemmeno.
370725	hub1_bathman_1_8	Пять минут в пару — как заново родишься!	Cinque minuti di vapore e rinasci!
370726	hub1_bathman_1_9	Чтобы снова проживать всю эту херь? Ну уж нет!	Per rivivere tutta questa merda? No, grazie!
370727	hub1_bathman_1_10	Это потому что ты ещё нормально не пропотел!	È perché non hai ancora sudato per bene!
370728	hub1_bathman_1_11	Заходите, бойцы! Сегодня и каждый день банный марафон!	Avanti, guerrieri! Oggi e ogni giorno, maratona di bagni!
370729	hub1_fisherman_quest_5_1	Ты можешь поймать еще одного угря?	Puoi prendere un'altra anguilla?
370730	hub1_fisherman_quest_5_2	Сам ловить? Ха… нет уж.	Pescare da solo? Ah... no.
370731	hub1_fisherman_quest_5_3	Мои руки… для кружки, не для удочки.	Le mie mani... sono per la tazza, non per la canna da pesca.
370732	hub1_fisherman_quest_5_4	Но вас научу…	Ma vi insegnerò…
370733	hub1_fisherman_quest_5_5	Так ты пьяный вусмерть.	Sei ubriaco fradicio.
370734	hub1_fisherman_quest_5_6	Чему ты вообще можешь научить?	Cosa puoi insegnare, in fondo?
370735	hub1_fisherman_quest_5_7	Рыбу не я ловлю.	Non sono io a pescare.
370736	hub1_fisherman_quest_5_8	Рыба сама приходит… если правильно позвать.	Il pesce viene da solo… se lo chiami nel modo giusto.
370737	hub1_fisherman_quest_5_9	Сушёная лягушка — приманка.	Una rana essiccata è l'esca.
370738	hub1_fisherman_quest_5_10	Бросаешь туда, под корягу.	La lanci lì, sotto il tronco.
370739	hub1_fisherman_quest_5_11	Дёргаешь… три раза. Три. Не два… не пять. Три.	Tiri… tre volte. Tre. Non due… non cinque. Tre.
370740	hub1_fisherman_quest_5_12	Может, ещё хором посчитаем? Раз, два, три?	Magari contiamo in coro? Uno, due, tre?
370741	hub1_fisherman_quest_5_13	Посчитайте. Угрю всё равно…	Contate pure. All'anguilla non importa…
370742	hub1_fisherman_quest_5_14	а вам веселее будет.	e voi vi divertirete di più.
370743	hub1_fisherman_quest_5_15	Спасибо. Мы попробуем.	Grazie. Ci proveremo.
370744	hub1_fisherman_quest_5_16	Ну… вот. У вас пошло…	Beh… ecco. Ti è andata…
370745	hub1_fisherman_quest_5_17	Зови, если цунами… а мне надо проспаться…	Chiamami se c’è uno tsunami… ora devo dormire…
370746	hub1_fisherman_quest_5_18	Вот охеревший.	Che stronzo.
370747	hub1_fisherman_quest_5_19	Зато мы хорошо проведём время.	Ma ci divertiremo un mondo.
370748	hub1_fisherman_quest_5_20	Ну… посмотрим.	Beh… vedremo.
370749	hub1_fisherman_quest_6_1	Когда я этого угря выловлю…	Quando prenderò quell’anguilla…
370750	hub1_fisherman_quest_6_2	я из него всю дурь выбью.	gli farò passare la voglia di fare lo scemo.
370751	hub1_fisherman_quest_6_3	Какого черта так долго.	Che cazzo ci vuole tanto.
370752	hub1_fisherman_quest_6_4	В тебе так много экспрессии!	Hai così tanta espressività!
370753	hub1_fisherman_quest_6_5	Я никогда не встречал никого подобного.	Non ho mai incontrato nessuno come te.
370754	hub1_fisherman_quest_6_6	Так, я не понял.	Allora, non ho capito.
370755	hub1_fisherman_quest_6_7	Ты меня типа унизил или мне показалось?	Mi hai umiliato o mi è sembrato?
370756	hub1_fisherman_quest_6_8	Нет, нет, нет! У тебя очень необычная речь.	No, no, no! Hai un modo di parlare molto insolito.
370757	hub1_fisherman_quest_6_9	Ты рубишь с плеча…	Vai dritto al punto…
370758	hub1_fisherman_quest_6_10	но всегда своими словами попадаешь прямо в суть.	ma con le tue parole cogli sempre l'essenza.
370759	hub1_fisherman_quest_6_11	В твоей деревне все так общаются?	Nel tuo villaggio tutti parlano così?
370760	hub1_fisherman_quest_6_12	Такие же эмоциональные?	Sono tutti così emotivi?
370761	hub1_fisherman_quest_6_13	А, ты про это.	Ah, parli di questo.
370762	hub1_fisherman_quest_6_14	Этот базар мне достался от мразей, у которых я провел всю свою жизнь.	Questo modo di parlare l'ho imparato dalle bastarde con cui ho passato tutta la mia vita.
370763	hub1_fisherman_quest_6_15	А как было в моей родной деревне… я уже плохо помню.	E com'era nel mio villaggio natale… non me lo ricordo più bene.
370764	hub1_fisherman_quest_6_16	Совсем ничего?	Proprio niente?
370765	hub1_fisherman_quest_6_17	Я помню сестру, как она мне лепила онигири…	Ricordo mia sorella, come mi preparava gli onigiri…
370766	hub1_fisherman_quest_6_18	как она заставляла убираться в нашей хижине	come mi costringeva a pulire la nostra capanna
370767	hub1_fisherman_quest_6_19	постоянно играла со мной и шутила.	giocava sempre con me e scherzava.
370768	hub1_fisherman_quest_6_20	Смешила меня. Мне казалось, что все будет хорошо.	Mi faceva ridere. Pensavo che tutto sarebbe andato bene.
370769	hub1_fisherman_quest_6_21	Ну… рядом с ней - всегда так было.	Beh… con lei era sempre così.
370770	hub1_fisherman_quest_6_22	Мне так жаль это слышать.	Mi dispiace tanto sentirlo.
370771	hub1_fisherman_quest_6_23	Тебе наверное пришлось тяжело.	Devi aver passato dei momenti difficili.
370772	hub1_fisherman_quest_6_24	Но хорошо, что у тебя есть эти воспоминания о сестре.	Ma è un bene che tu abbia questi ricordi di tua sorella.
370773	hub1_fisherman_quest_6_25	Они как светлячки в ночи - выведут тебя на верный путь.	Sono come lucciole nella notte: ti guideranno sulla strada giusta.
370774	hub1_fisherman_quest_6_26	…	…
370775	hub1_fisherman_quest_6_27	Слышь?	Senti?
370776	hub1_fisherman_quest_6_28	Этим задротским словечкам тебя твои родители чудилы научили?	Ti hanno insegnato queste parole da sfigato i tuoi genitori, quei mostri?
370777	hub1_fisherman_quest_6_29	Ну… да.	Beh… sì.
370778	hub1_fisherman_quest_6_30	Наги редко выбирают стезю воина…	I Naga raramente scelgono la via del guerriero…
370779	hub1_fisherman_quest_6_31	большинство из нас становятся врачевателями, счетоводами, поэтами,	la maggior parte di noi diventa guaritore, contabile, poeta,
370780	hub1_fisherman_quest_6_32	некоторые становятся историками.	alcuni diventano storici.
370781	hub1_fisherman_quest_6_33	Я даже встречал парочку адвокатов.	Ho persino incontrato un paio di avvocati.
370782	hub1_fisherman_quest_6_34	Поэтому мои родители с детства обучали меня грамоте.	Per questo i miei genitori mi hanno insegnato a leggere e scrivere fin da piccolo.
370783	hub1_fisherman_quest_6_35	ОК, лучше бы я не спрашивал.	OK, avrei preferito non chiedere.
370784	hub1_fisherman_quest_6_36	Все про тебя понятно, чудила.	Ho capito tutto di te, strano.
370785	hub1_fisherman_quest_6_37	Что бы сказали твои родители, увидев тебя с таким как я?	Cosa direbbero i tuoi genitori, vedendoti con uno come me.
370786	hub1_fisherman_quest_6_38	Ловящим сранного угря посреди самого вонючего уголка Столицы? А?	A pescare una fottuta anguilla nel posto più puzzolente della Capitale? Eh?
370787	hub1_fisherman_quest_6_39	Ничего.	Niente.
370788	hub1_fisherman_quest_6_40	Почему?	Perché?
370789	hub1_fisherman_quest_6_41	Когда в нашу деревню пришли рабовладельцы…	Quando gli schiavisti sono venuti nel nostro villaggio…
370790	hub1_fisherman_quest_6_42	мама и папа не захотели отдавать меня.	mamma e papà non hanno voluto darmi via.
370791	hub1_fisherman_quest_6_43	Их больше нет.	Non ci sono più.
370792	hub1_fisherman_quest_6_44	Оу. Я немного перегнул. Извини.	Oh. Ho esagerato un po'. Scusa.
370793	hub1_fisherman_quest_6_45	Я так рад, что мы узнали друг друга лучше!	Sono così contento che ci siamo conosciuti meglio!
370794	hub1_fisherman_quest_6_46	Мда, чувствую что ты от меня не отвалишь.	Mmh, sento che non mi mollerai.
370795	hub1_fisherman_quest_6_47	ЕПТ, УГОРЬ! НАКАНЕЦТА!	CAZZO, ANGUILLA! FINALMENTE!
370796	hub1_fisherman_quest_6_48	Ура! Мы сделали это!	Evviva! Ce l'abbiamo fatta!
370797	hub1_fisherman_quest_7_1	О! Нефритовый угорь!	Oh! Un’anguilla di giada!
370798	hub1_fisherman_quest_7_2	Спасибо вам, ребята.	Grazie, ragazzi.
370799	hub1_fisherman_quest_7_3	Надеюсь, моя просьба не доставила слишком много хлопот?	Spero che la mia richiesta non vi abbia causato troppi problemi?
370800	hub1_fisherman_quest_7_4	Что вы! Совсем нет. Мы были рады помочь.	Ma che dice! Affatto. Siamo stati felici di aiutare.
370801	hub1_fisherman_quest_7_5	Ты нас отправил к рыбаку. А его нет, он бухой!	Ci hai mandato dal pescatore. Ma non c'è, è ubriaco!
370802	hub1_fisherman_quest_7_6	И мы пошли в баню.	E siamo andati ai bagni.
370803	hub1_fisherman_quest_7_7	Банщик отправил к травнице, потом обратно в баню,	Il bagnino ci ha mandato dall'erborista, poi di nuovo ai bagni,
370804	hub1_fisherman_quest_7_8	потом поперлись к гейшам, потом к барахольщику!	poi siamo andati dalle geisha, poi dal rigattiere!
370805	hub1_fisherman_quest_7_9	И в итоге сами выловили эту сраную рыбу!	E alla fine abbiamo pescato noi stessi quel cazzo di pesce!
370806	hub1_fisherman_quest_7_10	Так что да. Было пиздец как несложно.	Quindi sì. È stato fottutamente facile.
370807	hub1_fisherman_quest_7_11	Леон…	Leon…
370808	hub1_fisherman_quest_7_12	Эм… Ну…	Ehm… Beh…
370809	hub1_fisherman_quest_7_13	В таком случае следующий рамен за мой счёт.	In tal caso, il prossimo ramen lo offro io.
