unit_id	context	ru_source	target
371451	hub1_teahouse_2_27	Ближе к делу, молодой человек.	본론으로 들어가자, 젊은이.
371452	hub1_teahouse_2_28	Мне нужно как то скрытно попасть в Императорские архивы.	제국 기록 보관소에 몰래 들어갈 방법이 필요해.
371453	hub1_teahouse_2_29	Как я понимаю твои гейши знают как?	네 게이샤들이 방법을 알고 있다고 생각하는데?
371454	hub1_teahouse_2_30	Какое совпадение. У меня предложение, которое будет выгодно нам обоим, молодой человек.	참 우연이네. 나한테 우리 둘 모두에게 이익이 될 제안이 있어, 젊은이.
371455	hub1_teahouse_2_31	Доставь это послание нашему человеку в Нижнем Городе и он даст тебе ключ от туннелей под городом.	이 편지를 하부 도시에 있는 우리 사람에게 전해 주면, 그는 도시 아래 터널의 열쇠를 줄 거야.
371456	hub1_teahouse_2_32	Там можно попасть в Архив.	거기서 기록 보관소에 들어갈 수 있어.
371457	hub1_teahouse_2_33	Сделка?	거래?
371458	hub1_teahouse_2_34	Уговор.	약속.
371459	hub1_teahouse_2_35	Леон, ты с ума сошел? Как ты проберешься через Нижний город?	레온, 너 미쳤어? 어떻게 하부 도시를 통과할 거야.
371460	hub1_teahouse_2_36	По крышам.	지붕 위로.
371461	hub1_teahouse_2_37	Мне нравится твой настрой.	네 태도가 마음에 드는구나.
371462	hub1_teahouse_2_38	Я думаю у барахольщика Хадзуо ты найдешь что-нибудь, что поможет тебе в этом пути.	잡화점 하즈오에게 가면 네 여정에 도움이 될 만한 걸 찾을 수 있을 거야.
371463	hub1_teahouse_2_39	Что именно?	정확히 뭔데?
371464	hub1_teahouse_2_40	Он же барахольщик. Какое-нибудь барахло.	잡화점 주인이잖아. 잡동사니 같은 거겠지.
371465	hub1_teahouse_2_41	Ладно, я загляну к нему.	알았어, 그 놈한테 들러볼게.
371466	hub1_scrappy_2_1	А, мои племяннички вернулись!	아, 내 조카들이 돌아왔구나!
371467	hub1_scrappy_2_2	В поисках знаний, или вас привела нужда?	지식을 찾으러 왔느냐, 아니면 궁핍함이 너희를 데려왔느냐?
371468	hub1_scrappy_2_3	Нужно что-то, чтобы по крышам пройти.	지붕을 건너가려면 뭔가 필요해요.
371469	hub1_scrappy_2_4	По крышам, говорите…	지붕을 건넌다고…
371470	hub1_scrappy_2_5	Ах! Это напоминает мне о мостах из бамбука времён императора Акито!	아! 이거야말로 아키토 황제 시대의 대나무 다리를 떠올리게 하는구나!
371471	hub1_scrappy_2_6	Знаете ли вы, что его войска…	그의 군대가…
371472	hub1_scrappy_2_7	Ты уверен, что у тебя в лавке вообще есть хоть что-то полезное?	너네 가게에 쓸만한 거라도 있는 거 맞아?
371473	hub1_scrappy_2_8	Вот, к примеру, веер придворной дамы.	예를 들어, 궁중 여인의 부채 말이지.
371474	hub1_scrappy_2_9	Когда она убегала к любовнику, этот звук маскировал её шаги…	그녀가 정부에게로 달아날 때, 이 소리가 그녀의 발소리를 가렸다…
371475	hub1_scrappy_2_10	Может, у тебя есть ещё бамбуковая зубочистка? Тоже пригодится, ага.	대나무 이쑤시개라도 더 있냐? 그것도 쓸모있을 거야, 그래.
371476	hub1_scrappy_2_11	Хадзуо, может быть, что-то попрактичнее?	하즈오, 좀 더 실용적인 건 없을까요?
371477	hub1_scrappy_2_12	А это — маска актёра.	이건 배우 가면이야.
371478	hub1_scrappy_2_13	Один вор использовал её, чтобы стоять неподвижно на площади и притворяться статуей…	한 도둑이 이걸 쓰고 광장에 가만히 서서 조각상인 척했지…
371479	hub1_scrappy_2_14	ВСЁ, ХВАТИТ! Мне не нужна коллекция пиздежа!	됐어, 그만! 난 개지랄 컬렉션 필요 없거든!
371480	hub1_scrappy_2_15	О! Инструмент кровельщиков. С его помощью поднимали черепицу!	오! 지붕 수리공 도구야. 기와를 올릴 때 쓰던 거지!
371481	hub1_scrappy_2_16	Для тебя то, что нужно.	너한테 딱 맞는 물건이야.
371482	hub1_scrappy_2_17	Наконец-то. Хоть раз твой мусор оказался в тему.	드디어. 네 쓰레기가 한 번쯤은 쓸모가 있네.
371483	hub1_scrappy_2_18	Спасибо, Хадзуо.	고마워요, 하즈오.
371484	hub1_scrappy_2_19	История всегда знает, когда подоспеть.	역사는 언제 도움이 필요한지 잘 알고 있지.
371485	hub1_fisherman_1_1	Давайте-ка потише. Вы мне всю рыбу распугаете.	좀 조용히 해. 물고기 다 놀래켜서 도망가겠네.
371486	hub1_fisherman_1_2	Мужик, мы ни слова не сказали.	야, 우리 아무 말도 안 했어.
371487	hub1_fisherman_1_3	ТШШШШ! Садитесь и учитесь как надо ловить.	쉿! 앉아서 제대로 낚시하는 법 배워.
371488	hub1_fisherman_1_4	Вы тут каждый день рыбачите?	여기 매일 낚시하시나요?
371489	hub1_fisherman_1_5	Когда рыбачу. Когда сплю. Когда похмелье пережидаю.	낚시할 때도, 잘 때도, 숙취 풀 때도.
371490	hub1_fisherman_1_6	Море любит постоянство.	바다는 꾸준함을 좋아한다.
371491	hub1_fisherman_1_7	Понял. Алкаш с жизненной мудростью.	알겠다. 인생 철학 가진 술고래.
371492	hub1_fisherman_1_8	Я и пьяница и лучший рыбак во всей империи!	난 술고래이자 제국 최고의 낚시꾼이다!
371493	hub1_fisherman_1_9	И тебя могу научить!	너도 가르쳐 줄 수 있어!
371494	hub1_fisherman_1_10	Пить?	술?
371495	hub1_fisherman_1_11	Ловить рыбу! Приходите в любое время.	낚시! 언제든지 와.
371496	hub1_fisherman_1_12	Спасибо за приглашение!	초대해 주셔서 감사합니다!
371497	hub1_asuna_1_1	Ого, Дзинко и Наг?	와, 진코랑 나가?
371498	hub1_asuna_1_2	Давно не встречала своих, да еще таких симпатичных…	오랜만에 동족을 만나네, 게다가 이렇게 잘생긴…
371499	hub1_asuna_1_3	Кхмх! У вас столько редких трав… Потрясающе.	흠흠! 희귀한 약초가 이렇게 많다니... 놀랍네요.
371500	hub1_asuna_1_4	А еще настоек,мазей, ядов… Смотря что именно вам нужно.	그리고 약초주, 연고, 독약도... 뭐가 필요하신지에 따라 다르죠.
371501	hub1_asuna_1_5	Хотя тебе я бы просто посоветовала побольше отдыхать.	하지만 너한테는 그냥 푹 쉬라고 조언해 주고 싶어.
371502	hub1_asuna_1_6	У тебя сердце слишком быстро бьётся.	심장이 너무 빨리 뛰고 있어.
371503	hub1_asuna_1_7	Ч-что?..	뭐, 뭐라고?..
371504	hub1_asuna_1_8	Меня сейчас стошнит.	지금 토할 것 같아.
371505	hub1_asuna_1_9	А ты чего такой колючий?	너 왜 이렇게 가시돋쳤어?
371506	hub1_asuna_1_10	Боишься, что я уведу твоего друга?	내가 네 친구를 데려갈까 봐 걱정이야?
371507	hub1_asuna_1_11	Чего?! За языком следи.	뭐?! 말조심해.
371508	hub1_asuna_1_12	Милый ребёнок.	귀여운 꼬맹이.
371509	hub1_asuna_1_13	Ладно, если понадобятся редкие травы или зелья — вы знаете, где меня искать.	좋아, 희귀한 약초나 물약이 필요하면 어디서 날 찾을 수 있는지 알지?
371510	hub1_bathman_1_1	ЭЙ ВЫ! Шерстяной! Чешуйчатый! Да-да, я вам!	야 너희! 털복숭아! 비늘돌이! 그래, 너희 말이야!
371511	hub1_bathman_1_2	… Чего ему надо?	…쟤 뭘 원하는 거지?
371512	hub1_bathman_1_3	По лицам вижу — мышцы забиты!	얼굴만 봐도 근육이 뭉쳤어!
371513	hub1_bathman_1_4	Спины деревянные! Душа уставшая!	등이 뻣뻣해! 영혼이 지쳤어!
371514	hub1_bathman_1_5	Вам срочно нужна баня!	너희 둘 급하게 목욕탕 가야 해!
371515	hub1_bathman_1_6	Вообще-то… звучит не так уж плохо.	사실… 그렇게 나쁘게 들리지 않네.
371516	hub1_bathman_1_7	Даже не начинай.	시작도 하지 마.
371517	hub1_bathman_1_8	Пять минут в пару — как заново родишься!	증기탕에서 5분만 있으면 다시 태어난 기분이야!
371518	hub1_bathman_1_9	Чтобы снова проживать всю эту херь? Ну уж нет!	이런 개잡것을 다시 겪으라고? 절대 안 돼!
371519	hub1_bathman_1_10	Это потому что ты ещё нормально не пропотел!	아직 땀을 제대로 안 흘려서 그래!
371520	hub1_bathman_1_11	Заходите, бойцы! Сегодня и каждый день банный марафон!	들어오세요, 전사 여러분! 오늘도 매일처럼 목욕 마라톤 시작!
371521	hub1_fisherman_quest_5_1	Ты можешь поймать еще одного угря?	장어 한 마리 더 잡아올 수 있겠어?
371522	hub1_fisherman_quest_5_2	Сам ловить? Ха… нет уж.	내가 직접? 하… 절대 안 돼.
371523	hub1_fisherman_quest_5_3	Мои руки… для кружки, не для удочки.	내 손은… 낚싯대가 아니라 술잔을 위한 거야.
371524	hub1_fisherman_quest_5_4	Но вас научу…	하지만 가르쳐주지…
371525	hub1_fisherman_quest_5_5	Так ты пьяный вусмерть.	그럼 완전 취했네.
371526	hub1_fisherman_quest_5_6	Чему ты вообще можешь научить?	넌 대체 뭘 가르칠 수 있다는 거야?
371527	hub1_fisherman_quest_5_7	Рыбу не я ловлю.	물고기 잡는 건 내가 아니야.
371528	hub1_fisherman_quest_5_8	Рыба сама приходит… если правильно позвать.	물고기는 제대로 부르면... 저절로 온다.
371529	hub1_fisherman_quest_5_9	Сушёная лягушка — приманка.	말린 개구리는 미끼야.
371530	hub1_fisherman_quest_5_10	Бросаешь туда, под корягу.	저기, 뿌리 아래에 던지는 거다.
371531	hub1_fisherman_quest_5_11	Дёргаешь… три раза. Три. Не два… не пять. Три.	잡아당겨... 세 번. 셋. 둘도 아니고... 다섯도 아니고. 셋.
371532	hub1_fisherman_quest_5_12	Может, ещё хором посчитаем? Раз, два, три?	다 같이 세어볼까? 하나, 둘, 셋?
371533	hub1_fisherman_quest_5_13	Посчитайте. Угрю всё равно…	세어봐. 뱀장어는 상관없어…
371534	hub1_fisherman_quest_5_14	а вам веселее будет.	너희들은 재미있을 테니까.
371535	hub1_fisherman_quest_5_15	Спасибо. Мы попробуем.	고마워요. 우리가 해볼게요.
371536	hub1_fisherman_quest_5_16	Ну… вот. У вас пошло…	음… 자. 이제 시작됐네…
371537	hub1_fisherman_quest_5_17	Зови, если цунами… а мне надо проспаться…	쓰나미가 오면 불러… 난 자야겠어…
371538	hub1_fisherman_quest_5_18	Вот охеревший.	씨발 미친놈.
371539	hub1_fisherman_quest_5_19	Зато мы хорошо проведём время.	대신 우리 좋은 시간 보내자.
371540	hub1_fisherman_quest_5_20	Ну… посмотрим.	음… 두고 보자.
371541	hub1_fisherman_quest_6_1	Когда я этого угря выловлю…	이 장어를 잡으면…
371542	hub1_fisherman_quest_6_2	я из него всю дурь выбью.	미친짓 그만하게 해주지.
371543	hub1_fisherman_quest_6_3	Какого черта так долго.	뭐 때문에 이렇게 오래 걸려.
371544	hub1_fisherman_quest_6_4	В тебе так много экспрессии!	너 참 표현력이 풍부하구나!
371545	hub1_fisherman_quest_6_5	Я никогда не встречал никого подобного.	너 같은 놈은 처음 봐.
371546	hub1_fisherman_quest_6_6	Так, я не понял.	야, 나 이해 못했어.
371547	hub1_fisherman_quest_6_7	Ты меня типа унизил или мне показалось?	너 지금 나 무시한 거야, 아님 내 착각이야?
371548	hub1_fisherman_quest_6_8	Нет, нет, нет! У тебя очень необычная речь.	아니, 아니, 아니! 네 말투가 아주 독특하구나.
371549	hub1_fisherman_quest_6_9	Ты рубишь с плеча…	넌 무턱대고 덤비지만…
371550	hub1_fisherman_quest_6_10	но всегда своими словами попадаешь прямо в суть.	항상 네 말로 핵심을 정확히 찌르더라.
371551	hub1_fisherman_quest_6_11	В твоей деревне все так общаются?	네 동네 사람들도 다 그렇게 말하니?
371552	hub1_fisherman_quest_6_12	Такие же эмоциональные?	다 그렇게 감정적이니?
371553	hub1_fisherman_quest_6_13	А, ты про это.	아, 그거 말이지.
371554	hub1_fisherman_quest_6_14	Этот базар мне достался от мразей, у которых я провел всю свою жизнь.	이 말투는 내 평생을 함께 보낸 쓰레기들한테서 물려받은 거야.
371555	hub1_fisherman_quest_6_15	А как было в моей родной деревне… я уже плохо помню.	우리 고향 동네가 어땠는지는… 이제 잘 기억이 안 나.
371556	hub1_fisherman_quest_6_16	Совсем ничего?	아무것도 기억 안 나?
371557	hub1_fisherman_quest_6_17	Я помню сестру, как она мне лепила онигири…	누나가 어떻게 주먹밥을 빚어주던 게 기억나…
371558	hub1_fisherman_quest_6_18	как она заставляла убираться в нашей хижине	우리 오두막 치우라고 자꾸 혼내던 것도
371559	hub1_fisherman_quest_6_19	постоянно играла со мной и шутила.	항상 같이 놀아주고 장난치던 것도.
371560	hub1_fisherman_quest_6_20	Смешила меня. Мне казалось, что все будет хорошо.	날 웃겨줬지. 그땐 모든 게 괜찮을 거라 생각했어.
371561	hub1_fisherman_quest_6_21	Ну… рядом с ней - всегда так было.	음… 그녀랑 있으면 항상 그랬지.
371562	hub1_fisherman_quest_6_22	Мне так жаль это слышать.	그런 말 듣고 보니 정말 안됐구나.
371563	hub1_fisherman_quest_6_23	Тебе наверное пришлось тяжело.	힘들었겠다.
371564	hub1_fisherman_quest_6_24	Но хорошо, что у тебя есть эти воспоминания о сестре.	그래도 누나에 대한 기억이 남아있어서 다행이야.
371565	hub1_fisherman_quest_6_25	Они как светлячки в ночи - выведут тебя на верный путь.	밤속의 반딧불이처럼 널 바른 길로 이끌어 줄 거야.
371566	hub1_fisherman_quest_6_26	…	…
371567	hub1_fisherman_quest_6_27	Слышь?	야!
371568	hub1_fisherman_quest_6_28	Этим задротским словечкам тебя твои родители чудилы научили?	이런 씹덕스러운 말들은 니 부모님 괴물들이 가르쳐 줬냐?
371569	hub1_fisherman_quest_6_29	Ну… да.	음… 네.
371570	hub1_fisherman_quest_6_30	Наги редко выбирают стезю воина…	나가들은 전사 길을 잘 선택하지 않아요…
371571	hub1_fisherman_quest_6_31	большинство из нас становятся врачевателями, счетоводами, поэтами,	대부분은 의사, 회계사, 시인이 되거나,
371572	hub1_fisherman_quest_6_32	некоторые становятся историками.	일부는 역사가가 돼요.
371573	hub1_fisherman_quest_6_33	Я даже встречал парочку адвокатов.	변호사도 몇 명 봤어요.
371574	hub1_fisherman_quest_6_34	Поэтому мои родители с детства обучали меня грамоте.	그래서 부모님께서 어릴 때부터 글을 가르쳐 주셨어요.
371575	hub1_fisherman_quest_6_35	ОК, лучше бы я не спрашивал.	좋아, 물어보지 말 걸 그랬어.
371576	hub1_fisherman_quest_6_36	Все про тебя понятно, чудила.	너에 대해서 다 알겠어, 괴짜야.
371577	hub1_fisherman_quest_6_37	Что бы сказали твои родители, увидев тебя с таким как я?	네 부모님이 나 같은 놈과 함께 있는 널 보면 뭐라고 할까.
371578	hub1_fisherman_quest_6_38	Ловящим сранного угря посреди самого вонючего уголка Столицы? А?	수도에서 가장 구린 구석에서 빌어먹을 장어나 잡고 있다고? 어?
371579	hub1_fisherman_quest_6_39	Ничего.	아무것도.
371580	hub1_fisherman_quest_6_40	Почему?	왜?
371581	hub1_fisherman_quest_6_41	Когда в нашу деревню пришли рабовладельцы…	노예상들이 우리 마을에 왔을 때…
371582	hub1_fisherman_quest_6_42	мама и папа не захотели отдавать меня.	엄마와 아빠는 날 내주길 원치 않았어.
371583	hub1_fisherman_quest_6_43	Их больше нет.	그분들은 이제 없어.
371584	hub1_fisherman_quest_6_44	Оу. Я немного перегнул. Извини.	아. 좀 지나쳤네. 미안.
371585	hub1_fisherman_quest_6_45	Я так рад, что мы узнали друг друга лучше!	서로를 더 잘 알게 되어서 정말 기뻐!
371586	hub1_fisherman_quest_6_46	Мда, чувствую что ты от меня не отвалишь.	흠, 넌 나한테서 떨어지지 않을 것 같아.
371587	hub1_fisherman_quest_6_47	ЕПТ, УГОРЬ! НАКАНЕЦТА!	씨발, 장어다! 드디어!
371588	hub1_fisherman_quest_6_48	Ура! Мы сделали это!	야호! 우리가 해냈어!
371589	hub1_fisherman_quest_7_1	О! Нефритовый угорь!	오! 옥 같은 장어!
371590	hub1_fisherman_quest_7_2	Спасибо вам, ребята.	고마워요, 여러분.
371591	hub1_fisherman_quest_7_3	Надеюсь, моя просьба не доставила слишком много хлопот?	제 부탁이 너무 번거롭지 않았나요?
371592	hub1_fisherman_quest_7_4	Что вы! Совсем нет. Мы были рады помочь.	뭘요! 전혀요. 도울 수 있어서 기뻤어요.
371593	hub1_fisherman_quest_7_5	Ты нас отправил к рыбаку. А его нет, он бухой!	너는 우리를 낚시꾼한테 보냈어. 근데 걔 없더라, 술 취했어!
371594	hub1_fisherman_quest_7_6	И мы пошли в баню.	그래서 우리는 목욕탕에 갔지.
371595	hub1_fisherman_quest_7_7	Банщик отправил к травнице, потом обратно в баню,	목욕탕 주인은 약초사한테 보냈고, 다시 목욕탕으로,
371596	hub1_fisherman_quest_7_8	потом поперлись к гейшам, потом к барахольщику!	그 다음엔 게이샤들한테 쳐들어갔다가, 그 다음엔 잡화점 주인한테 갔지!
371597	hub1_fisherman_quest_7_9	И в итоге сами выловили эту сраную рыбу!	그러다가 결국 우리가 그 빌어먹을 물고기를 직접 잡았어!
371598	hub1_fisherman_quest_7_10	Так что да. Было пиздец как несложно.	그래서 말이야. 존나게 쉬웠어.
371599	hub1_fisherman_quest_7_11	Леон…	레온…
371600	hub1_fisherman_quest_7_12	Эм… Ну…	음… 뭐…
371601	hub1_fisherman_quest_7_13	В таком случае следующий рамен за мой счёт.	그렇다면 다음 라멘은 내가 쏜다.
